"","x"
"1083",9.702
"1084",30.809
"1085",745.495
"1086",63.126
"1087",11.468
"1088",60.598
"1089",127.601
"1090",23.193
"1091",407.89
"1092",81.808
"1093",32.155
"1094",1402.494
"1095",121.866
"1096",315.737
"1097",61.85
"1098",128.505
"1099",13.85
"1100",11.468
"1101",181.489
"1102",35.29
"1103",3.38
"1104",30.809
"1105",27.418
"1106",188.148
"1107",286.815
"1108",10.521
"1109",3.283
"1110",36.155
"1111",37.159
"1112",129.312
"1113",745.495
"1114",76.862
"1115",11.468
"1116",72.529
"1117",63.126
"1118",83.537
"1119",84.312
"1120",105.088
"1121",67.072
"1122",7.763
"1123",10.559
"1124",200.666
"1125",66.712
"1126",64.941
"1127",1402.494
"1128",171.158
"1129",151.098
"1130",135.934
"1131",7.062
"1132",6.622
"1133",21.287
"1134",110.141
"1135",292.407
"1136",60.598
"1137",200.666
"1138",66.378
"1139",7.763
"1140",78.999
"1141",129.312
"1142",6.328
"1143",298.471
"1144",93.32
"1145",10.559
"1146",5.709
"1147",27.418
"1148",6.552
"1149",221.307
"1150",23.193
"1151",84.312
"1152",23.209
"1153",90.333
"1154",292.407
"1155",23.193
"1156",12.706
"1157",14.557
"1158",128.505
"1159",24.455
"1160",129.312
"1161",56.757
"1162",151.387
"1163",81.808
"1164",75.768
"1165",105.088
"1166",7.407
"1167",25.772
"1168",11.113
"1169",25.066
"1170",135.934
"1171",36.155
"1172",56.911
"1173",22.779
"1174",39.388
"1175",171.158
"1176",122.4
"1177",298.471
"1178",10.559
"1179",221.307
"1180",64.941
"1181",84.312
"1182",55.89
"1183",36.41
"1184",70.406
"1185",6.912
"1186",7.062
"1187",37.159
"1188",739.584
"1189",27.418
"1190",425.167
"1191",83.537
"1192",59.743
"1193",37.159
"1194",70.406
"1195",14.242
"1196",42.051
"1197",313.105
"1198",60.598
"1199",797.802
"1200",75.768
"1201",464.867
"1202",3.283
"1203",70.667
"1204",42.051
"1205",64.363
"1206",76.862
"1207",89.077
"1208",6.328
"1209",127.601
"1210",47.709
"1211",129.312
"1212",95.602
"1213",63.126
"1214",745.495
"1215",7.407
"1216",286.815
"1217",13.85
"1218",122.4
"1219",18.887
"1220",24.669
"1221",36.155
"1222",27.418
"1223",56.911
"1224",7.51
"1225",146.428
"1226",19.646
"1227",95.602
"1228",6.323
"1229",29.866
"1230",319.625
"1231",292.407
"1232",70.406
"1233",14.557
"1234",135.934
"1235",60.598
"1236",9.702
"1237",16.692
"1238",54.887
"1239",64.363
"1240",3.283
"1241",319.625
"1242",152.764
"1243",54.887
"1244",69.341
"1245",24.46
"1246",270.361
"1247",11.113
"1248",96.608
"1249",16.692
"1250",7.197
"1251",64.363
"1252",28.51
"1253",72.529
"1254",6.552
"1255",151.387
"1256",40.312
"1257",56.757
"1258",353.606
"1259",32.155
"1260",221.307
"1261",81.808
"1262",33.095
"1263",7.407
"1264",11.113
"1265",298.471
"1266",13.85
"1267",249.326
"1268",81.162
"1269",18.619
"1270",14.557
"1271",47.338
"1272",33.095
"1273",54.887
"1274",7.197
"1275",444.518
"1276",444.518
"1277",50.019
"1278",76.976
"1279",7.763
"1280",122.4
"1281",53.528
"1282",135.934
"1283",41.359
"1284",127.601
"1285",5.681
"1286",37.159
"1287",32.155
"1288",70.406
"1289",127.601
"1290",3.734
"1291",25.772
"1292",12.706
"1293",47.709
"1294",110.141
"1295",23.209
"1296",1402.494
"1297",70.406
"1298",84.312
"1299",36.155
"1300",61.321
"1301",25.772
"1302",69.341
"1303",3.734
"1304",6.622
"1305",28.51
"1306",100.545
"1307",89.077
"1308",171.158
"1309",81.162
"1310",126.611
"1311",64.941
"1312",110.141
"1313",115.424
"1314",315.737
"1315",3.38
"1316",64.941
"1317",126.611
"1318",25.066
"1319",78.999
"1320",152.764
"1321",18.619
"1322",6.328
"1323",81.808
"1324",353.606
"1325",55.89
"1326",64.363
"1327",32.155
"1328",47.709
"1329",60.598
"1330",30.809
"1331",47.338
"1332",135.934
"1333",33.095
"1334",66.712
"1335",353.606
"1336",114.116
"1337",135.934
"1338",146.428
"1339",67.072
"1340",797.802
"1341",85.728
"1342",60.598
"1343",76.976
"1344",142.864
"1345",7.51
"1346",69.07
"1347",75.768
"1348",36.447
"1349",122.4
"1350",83.537
"1351",61.85
"1352",76.862
"1353",171.158
"1354",7.317
"1355",61.321
"1356",14.242
"1357",37.159
"1358",60.598
"1359",64.941
"1360",70.406
"1361",89.077
"1362",1402.494
"1363",102.135
"1364",33.095
"1365",83.537
"1366",47.338
"1367",298.471
"1368",739.584
"1369",126.611
"1370",6.622
"1371",310.352
"1372",47.709
"1373",105.088
"1374",3.283
"1375",425.167
"1376",6.328
"1377",6.552
"1378",81.808
"1379",121.866
"1380",110.141
"1381",35.29
"1382",25.616
"1383",67.072
"1384",23.193
"1385",221.307
"1386",75.768
"1387",32.155
"1388",35.29
"1389",105.088
"1390",78.999
"1391",1402.494
"1392",135.934
"1393",89.077
"1394",5.681
"1395",10.559
"1396",14.242
"1397",3.734
"1398",1402.494
"1399",18.619
"1400",10.559
"1401",89.077
"1402",6.622
"1403",24.669
"1404",6.622
"1405",36.155
"1406",200.666
"1407",353.606
"1408",13.85
"1409",61.85
"1410",152.764
"1411",7.51
"1412",291.071
"1413",36.41
"1414",3.38
"1415",10.559
"1416",7.062
"1417",7.062
"1418",110.141
"1419",121.866
"1420",46.102
"1421",23.209
"1422",93.32
"1423",59.743
"1424",151.098
"1425",95.602
"1426",29.866
"1427",22.779
"1428",151.387
"1429",3.38
"1430",19.646
"1431",62.799
"1432",5.709
"1433",313.105
"1434",27.418
"1435",12.706
"1436",103.463
"1437",221.307
"1438",46.102
"1439",171.158
"1440",76.862
"1441",23.209
"1442",36.447
"1443",32.155
"1444",5.709
"1445",40.312
"1446",315.737
"1447",29.866
"1448",286.815
"1449",315.737
"1450",27.418
"1451",46.102
"1452",78.999
"1453",61.85
"1454",35.29
"1455",10.559
"1456",64.363
"1457",36.447
"1458",14.557
"1459",69.07
"1460",103.463
"1461",69.07
"1462",407.89
"1463",32.155
"1464",129.312
"1465",444.518
"1466",6.323
"1467",18.887
"1468",7.973
"1469",3.283
"1470",114.116
"1471",83.537
"1472",181.489
"1473",56.757
"1474",425.167
"1475",40.312
"1476",7.062
"1477",24.46
"1478",171.158
"1479",25.066
"1480",39.388
"1481",5.681
"1482",60.598
"1483",7.407
"1484",14.557
"1485",4.978
"1486",54.887
"1487",298.471
"1488",95.602
"1489",122.4
"1490",27.418
"1491",121.866
"1492",59.743
"1493",292.407
"1494",56.911
"1495",76.976
"1496",7.763
"1497",103.14
"1498",7.973
"1499",7.197
"1500",29.026
"1501",54.887
"1502",54.887
"1503",129.312
"1504",218.214
"1505",739.584
"1506",36.41
"1507",22.779
"1508",10.521
"1509",135.934
"1510",152.764
"1511",6.622
"1512",7.197
"1513",4.978
"1514",76.862
"1515",66.378
"1516",745.495
"1517",121.866
"1518",50.019
"1519",319.625
"1520",121.815
"1521",7.062
"1522",78.999
"1523",35.284
"1524",33.095
"1525",36.063
"1526",22.779
"1527",128.505
"1528",181.489
"1529",41.307
"1530",122.4
"1531",36.447
"1532",60.598
"1533",115.424
"1534",3.734
"1535",23.209
"1536",30.809
"1537",40.312
"1538",78.999
"1539",62.799
"1540",24.46
"1541",33.095
"1542",270.361
"1543",62.799
"1544",126.611
"1545",81.808
"1546",53.528
"1547",23.193
"1548",36.155
"1549",28.51
"1550",69.341
"1551",75.768
"1552",21.287
"1553",12.706
"1554",24.455
"1555",353.606
"1556",6.552
"1557",3.734
"1558",78.999
"1559",5.681
"1560",11.113
"1561",39.388
"1562",27.418
"1563",47.709
"1564",62.799
"1565",151.387
"1566",90.333
"1567",6.323
"1568",81.162
"1569",25.616
"1570",70.667
"1571",29.866
"1572",7.197
"1573",63.126
"1574",41.359
"1575",3.283
"1576",83.537
"1577",319.625
"1578",78.999
"1579",42.051
"1580",29.866
"1581",81.808
"1582",83.537
"1583",444.518
"1584",47.338
"1585",59.743
"1586",37.159
"1587",61.086
"1588",29.866
"1589",425.167
"1590",425.167
"1591",53.528
"1592",10.521
"1593",56.911
"1594",6.552
"1595",90.333
"1596",76.862
"1597",40.312
"1598",171.158
"1599",126.611
"1600",18.887
"1601",126.611
"1602",114.116
"1603",7.317
"1604",35.29
"1605",36.447
"1606",444.518
"1607",7.407
"1608",33.095
"1609",5.709
"1610",110.141
"1611",6.912
"1612",102.135
"1613",464.867
"1614",76.862
"1615",55.89
"1616",25.772
"1617",13.85
"1618",83.537
"1619",55.89
"1620",103.463
"1621",42.051
"1622",61.85
"1623",89.077
"1624",25.357
"1625",36.155
"1626",84.312
"1627",142.864
"1628",41.359
"1629",315.737
"1630",6.323
"1631",35.29
"1632",6.622
"1633",19.646
"1634",69.07
"1635",85.728
"1636",89.077
"1637",53.528
"1638",55.89
"1639",151.098
"1640",135.934
"1641",313.105
"1642",63.126
"1643",95.602
"1644",36.41
"1645",23.209
"1646",121.815
"1647",59.743
"1648",35.29
"1649",292.407
"1650",5.709
"1651",16.692
"1652",69.341
"1653",32.155
"1654",464.867
"1655",3.283
"1656",47.709
"1657",128.505
"1658",407.89
"1659",61.85
"1660",41.359
"1661",319.625
"1662",3.283
"1663",28.51
"1664",70.667
"1665",14.557
"1666",407.89
"1667",6.323
"1668",221.307
"1669",41.307
"1670",67.072
"1671",7.407
"1672",64.941
"1673",24.669
"1674",6.912
"1675",27.418
"1676",14.242
"1677",61.321
"1678",93.32
"1679",23.193
"1680",11.468
"1681",286.815
"1682",13.85
"1683",128.505
"1684",114.116
"1685",10.521
"1686",42.051
"1687",62.799
"1688",248.416
"1689",36.447
"1690",61.85
"1691",56.911
"1692",444.518
"1693",13.85
"1694",63.126
"1695",78.999
"1696",61.85
"1697",66.378
"1698",75.768
"1699",14.242
"1700",24.669
"1701",41.307
"1702",292.407
"1703",6.622
"1704",81.808
"1705",35.284
"1706",114.116
"1707",46.102
"1708",67.072
"1709",24.46
"1710",14.242
"1711",66.378
"1712",47.709
"1713",407.89
"1714",3.38
"1715",248.416
"1716",7.763
"1717",315.737
"1718",23.193
"1719",797.802
"1720",464.867
"1721",18.619
"1722",69.341
"1723",36.063
"1724",41.307
"1725",54.887
"1726",292.407
"1727",221.307
"1728",70.406
"1729",797.802
"1730",13.85
"1731",14.557
"1732",64.941
"1733",37.159
"1734",248.416
"1735",152.764
"1736",36.155
"1737",18.887
"1738",59.743
"1739",78.999
"1740",36.063
"1741",61.086
"1742",4.978
"1743",319.625
"1744",151.387
"1745",42.051
"1746",319.625
"1747",100.545
"1748",24.455
"1749",151.387
"1750",72.529
"1751",103.463
"1752",127.601
"1753",6.323
"1754",7.197
"1755",53.528
"1756",96.608
"1757",1402.494
"1758",146.428
"1759",56.911
"1760",63.126
"1761",59.743
"1762",33.095
"1763",66.378
"1764",292.407
"1765",11.468
"1766",46.102
"1767",64.941
"1768",249.326
"1769",36.447
"1770",63.126
"1771",39.388
"1772",248.416
"1773",42.051
"1774",6.323
"1775",797.802
"1776",5.709
"1777",119.02
"1778",3.283
"1779",6.912
"1780",18.887
"1781",47.338
"1782",1402.494
"1783",61.321
"1784",96.608
"1785",3.38
"1786",5.709
"1787",33.095
"1788",121.866
"1789",41.307
"1790",122.4
"1791",96.608
"1792",249.326
"1793",37.159
"1794",10.521
"1795",23.193
"1796",18.619
"1797",61.086
"1798",59.743
"1799",319.625
"1800",35.284
"1801",25.357
"1802",10.521
"1803",62.799
"1804",3.283
"1805",53.528
"1806",291.071
"1807",81.808
"1808",59.743
"1809",27.418
"1810",313.105
"1811",23.209
"1812",76.862
"1813",100.545
"1814",85.728
"1815",3.734
"1816",745.495
"1817",70.406
"1818",33.095
"1819",32.155
"1820",63.126
"1821",41.307
"1822",66.712
"1823",6.328
"1824",3.283
"1825",85.728
"1826",62.799
"1827",25.066
"1828",59.743
"1829",90.333
"1830",29.866
"1831",103.14
"1832",25.357
"1833",24.46
"1834",114.116
"1835",151.098
"1836",23.193
"1837",115.424
"1838",41.307
"1839",25.357
"1840",61.85
"1841",85.728
"1842",291.071
"1843",291.071
"1844",33.095
"1845",9.702
"1846",96.608
"1847",90.333
"1848",7.317
"1849",59.743
"1850",27.418
"1851",37.445
"1852",100.545
"1853",25.772
"1854",14.242
"1855",6.323
"1856",7.317
"1857",62.799
"1858",39.388
"1859",78.999
"1860",41.307
"1861",142.864
"1862",313.105
"1863",313.105
"1864",59.743
"1865",10.559
"1866",36.447
"1867",50.019
"1868",313.105
"1869",61.086
"1870",200.666
"1871",37.445
