"","x"
"1881",18.752
"1882",105.834
"1883",240.603
"1884",160.43
"1885",94.227
"1886",32.928
"1887",148.22
"1888",48.8
"1889",32.398
"1890",61.874
"1891",139.64
"1892",124.951
"1893",817.67
"1894",132.046
"1895",64.814
"1896",529.837
"1897",165.29
"1898",42.672
"1899",457.012
"1900",57.141
"1901",47.944
"1902",132.046
"1903",240.603
"1904",105.863
"1905",160.43
"1906",1290.838
"1907",94.557
"1908",1495.514
"1909",60.194
"1910",105.834
"1911",47.698
"1912",160.43
"1913",88.771
"1914",35.42
"1915",NA
"1916",100.146
"1917",442.728
"1918",93.007
"1919",205.032
"1920",91.535
"1921",91.535
"1922",44.744
"1923",93.007
"1924",11.793
"1925",128.181
"1926",137.262
"1927",40.831
"1928",220.125
"1929",127.381
"1930",16.958
"1931",37.007
"1932",42.631
"1933",161.098
"1934",85.448
"1935",59.801
"1936",160.43
"1937",263.998
"1938",23.841
"1939",44.744
"1940",102.231
"1941",206.709
"1942",58.567
"1943",94.227
"1944",135.971
"1945",119.062
"1946",103.606
"1947",94.557
"1948",32.398
"1949",23.841
"1950",58.567
"1951",94.557
"1952",1495.514
"1953",133.118
"1954",192.65
"1955",67.29
"1956",128.181
"1957",52.302
"1958",105.863
"1959",42.672
"1960",127.381
"1961",83.761
"1962",166.114
"1963",770.961
"1964",83.73
"1965",86.482
"1966",NA
"1967",132.046
"1968",104.306
"1969",NA
"1970",166.114
"1971",53.575
"1972",67.291
"1973",319.785
"1974",102.231
"1975",127.381
"1976",58.567
"1977",92.315
"1978",8.217
"1979",139.64
"1980",83.73
"1981",165.29
"1982",142.778
"1983",60.194
"1984",48.8
"1985",NA
"1986",18.752
"1987",133.118
"1988",61.304
"1989",135.408
"1990",117.976
"1991",61.304
"1992",1290.838
"1993",83.761
"1994",77.297
"1995",138.471
"1996",60.91
"1997",35.514
"1998",67.291
"1999",201.173
"2000",NA
"2001",61.304
"2002",135.971
"2003",135.408
"2004",148.22
"2005",319.785
"2006",205.032
"2007",42.631
"2008",38.023
"2009",80.845
"2010",61.874
"2011",231.646
"2012",163.69
"2013",61.304
"2014",139.64
"2015",35.514
"2016",80.845
"2017",37.926
"2018",35.514
"2019",192.65
"2020",54.224
"2021",1495.514
"2022",26.347
"2023",8.217
"2024",37.7
"2025",127.381
"2026",240.603
"2027",204.015
"2028",105.863
"2029",37.7
"2030",40.831
"2031",185.769
"2032",42.631
"2033",85.448
"2034",80.848
"2035",105.834
"2036",23.841
"2037",88.771
"2038",86.482
"2039",67.29
"2040",206.497
"2041",24.914
"2042",171.303
"2043",57.141
"2044",161.693
"2045",51.14
"2046",80.848
"2047",29.503
"2048",52.302
"2049",102.231
"2050",17.542
"2051",105.834
"2052",160.43
"2053",171.977
"2054",44.744
"2055",88.771
"2056",83.73
"2057",1495.514
"2058",52.302
"2059",52.302
"2060",30.47
"2061",92.315
"2062",83.73
"2063",32.398
"2064",41.816
"2065",32.398
"2066",187.864
"2067",141.716
"2068",NA
"2069",104.306
"2070",88.771
"2071",18.901
"2072",80.845
"2073",133.697
"2074",105.834
"2075",NA
"2076",48.8
"2077",291.439
"2078",23.841
"2079",148.601
"2080",37.7
"2081",47.772
"2082",185.769
"2083",644.945
"2084",44.744
"2085",142.92
"2086",187.864
"2087",37.926
"2088",40.831
"2089",160.583
"2090",128.181
"2091",NA
"2092",206.497
"2093",105.863
"2094",88.771
"2095",10.714
"2096",176.895
"2097",16.958
"2098",59.801
"2099",817.67
"2100",35.514
"2101",86.482
"2102",160.43
"2103",18.901
"2104",171.977
"2105",77.297
"2106",18.901
"2107",116.698
"2108",85.448
"2109",42.631
"2110",156.381
"2111",59.093
"2112",161.098
"2113",32.398
"2114",NA
"2115",105.834
"2116",161.693
"2117",131.034
"2118",NA
"2119",124.951
"2120",91.535
"2121",42.992
"2122",80.845
"2123",644.945
"2124",35.514
"2125",222.017
"2126",77.297
"2127",103.606
"2128",137.262
"2129",6.533
"2130",529.837
"2131",133.118
"2132",8.217
"2133",185.769
"2134",48.8
"2135",117.976
"2136",32.398
"2137",104.306
"2138",6.533
"2139",42.631
"2140",50.32
"2141",NA
"2142",32.398
"2143",457.012
"2144",86.482
"2145",94.557
"2146",206.497
"2147",59.801
"2148",185.769
"2149",53.575
"2150",117.982
"2151",127.381
"2152",NA
"2153",60.91
"2154",119.062
"2155",135.971
"2156",127.381
"2157",149.731
"2158",98.835
"2159",148.601
"2160",442.728
"2161",64.814
"2162",165.29
"2163",94.557
"2164",204.015
"2165",132.046
"2166",193.116
"2167",124.951
"2168",148.601
"2169",240.603
"2170",37.007
"2171",105.863
"2172",60.194
"2173",61.304
"2174",161.693
"2175",37.7
"2176",817.67
"2177",117.982
"2178",135.408
"2179",254.86
"2180",263.998
"2181",222.017
"2182",80.848
"2183",142.92
"2184",52.223
"2185",60.194
"2186",148.22
"2187",80.799
"2188",47.772
"2189",83.761
"2190",133.697
"2191",34.172
"2192",48.8
"2193",61.874
"2194",145.655
"2195",18.901
"2196",83.761
"2197",94.227
"2198",171.303
"2199",457.012
"2200",92.315
"2201",132.046
"2202",42.672
"2203",40.831
"2204",121.702
"2205",37.926
"2206",NA
"2207",135.408
"2208",163.69
"2209",11.793
"2210",240.603
"2211",30.47
"2212",127.381
"2213",83.73
"2214",231.646
"2215",770.961
"2216",106.196
"2217",67.291
"2218",204.043
"2219",161.693
"2220",148.22
"2221",23.841
"2222",53.575
"2223",10.714
"2224",54.224
"2225",469.702
"2226",145.655
"2227",149.731
"2228",141.716
"2229",117.982
"2230",50.32
"2231",192.65
"2232",98.835
"2233",105.834
"2234",127.381
"2235",53.04
"2236",206.497
"2237",137.262
"2238",240.603
"2239",240.603
"2240",59.801
"2241",201.173
"2242",205.032
"2243",18.901
"2244",160.583
"2245",48.392
"2246",42.992
"2247",6.533
"2248",11.793
"2249",171.303
"2250",100.146
"2251",138.471
"2252",137.262
"2253",206.709
"2254",770.961
"2255",141.716
"2256",39.896
"2257",137.262
"2258",156.381
"2259",NA
"2260",457.012
"2261",220.125
"2262",88.771
"2263",11.793
"2264",128.742
"2265",80.845
"2266",187.864
"2267",457.012
"2268",67.291
"2269",1290.838
"2270",48.8
"2271",193.116
"2272",94.227
"2273",35.514
"2274",204.043
"2275",160.583
"2276",6.533
"2277",42.631
"2278",51.14
"2279",133.697
"2280",35.42
"2281",50.32
"2282",85.448
"2283",133.697
"2284",128.181
"2285",75.501
"2286",NA
"2287",156.381
"2288",60.194
"2289",47.944
"2290",103.606
"2291",137.262
"2292",319.785
"2293",23.841
"2294",54.224
"2295",86.482
"2296",42.992
"2297",8.217
"2298",117.982
"2299",442.728
"2300",132.046
"2301",NA
"2302",100.146
"2303",124.951
"2304",52.223
"2305",64.814
"2306",206.709
"2307",6.533
"2308",138.471
"2309",166.114
"2310",52.302
"2311",319.785
"2312",71.013
"2313",58.567
"2314",61.304
"2315",116.698
"2316",124.951
"2317",71.013
"2318",NA
"2319",23.841
"2320",1276.674
"2321",205.032
"2322",58.567
"2323",29.503
"2324",83.761
"2325",47.772
"2326",47.772
"2327",42.631
"2328",58.567
"2329",18.752
"2330",135.971
"2331",529.837
"2332",185.769
"2333",37.926
"2334",59.093
"2335",67.29
"2336",148.22
"2337",171.977
"2338",37.007
"2339",176.895
"2340",187.864
"2341",52.223
"2342",204.043
"2343",98.835
"2344",94.227
"2345",61.304
"2346",NA
"2347",1276.674
"2348",160.583
"2349",80.799
"2350",166.114
"2351",192.65
"2352",204.015
"2353",105.863
"2354",220.125
"2355",NA
"2356",220.125
"2357",80.845
"2358",192.65
"2359",171.977
"2360",138.471
"2361",206.497
"2362",131.034
"2363",176.895
"2364",61.304
"2365",34.172
"2366",1290.838
"2367",57.141
"2368",67.291
"2369",10.714
"2370",263.998
"2371",71.013
"2372",80.845
"2373",145.655
"2374",57.141
"2375",53.575
"2376",156.381
"2377",52.116
"2378",75.501
"2379",53.04
"2380",161.098
"2381",104.306
"2382",42.672
"2383",NA
"2384",88.771
"2385",104.306
"2386",48.392
"2387",135.408
"2388",149.731
"2389",135.408
"2390",133.697
"2391",38.023
"2392",29.503
"2393",1290.838
"2394",17.542
"2395",48.8
"2396",138.471
"2397",18.901
"2398",8.217
"2399",201.173
"2400",137.262
"2401",18.901
"2402",32.928
"2403",138.471
"2404",18.901
"2405",37.926
"2406",42.992
"2407",32.398
"2408",71.005
"2409",64.814
"2410",135.971
"2411",176.895
"2412",98.835
"2413",39.896
"2414",40.831
"2415",67.291
"2416",11.793
"2417",163.69
"2418",86.482
"2419",71.005
"2420",86.482
"2421",92.315
"2422",319.785
"2423",644.945
"2424",103.606
"2425",52.302
"2426",35.42
"2427",185.769
"2428",18.901
"2429",231.646
"2430",18.752
"2431",48.392
"2432",128.742
"2433",17.542
"2434",50.32
"2435",94.227
"2436",135.971
"2437",67.291
"2438",163.69
"2439",1495.514
"2440",83.73
"2441",192.65
"2442",86.482
"2443",124.951
"2444",18.901
"2445",124.951
"2446",17.542
"2447",254.86
"2448",185.769
"2449",457.012
"2450",42.672
"2451",161.693
"2452",NA
"2453",60.91
"2454",148.601
"2455",141.716
"2456",100.146
"2457",817.67
"2458",52.116
"2459",121.702
"2460",52.223
"2461",124.951
"2462",160.583
"2463",30.47
"2464",59.801
"2465",442.728
"2466",161.098
"2467",17.542
"2468",52.302
"2469",116.698
"2470",156.381
"2471",9.727
"2472",119.062
"2473",105.834
"2474",37.007
"2475",60.194
"2476",141.716
"2477",18.901
"2478",160.43
"2479",204.043
"2480",41.816
"2481",26.347
"2482",54.224
"2483",156.381
"2484",50.32
"2485",71.013
"2486",9.727
"2487",124.951
"2488",119.062
"2489",26.347
"2490",817.67
"2491",119.062
"2492",1495.514
"2493",NA
"2494",127.381
"2495",50.32
"2496",204.043
"2497",133.697
"2498",166.114
"2499",171.977
"2500",58.567
"2501",469.702
"2502",117.976
"2503",163.69
"2504",39.896
"2505",127.381
"2506",193.116
"2507",94.557
"2508",166.114
"2509",NA
"2510",NA
"2511",220.125
"2512",116.698
"2513",67.291
"2514",23.841
"2515",160.43
"2516",18.752
"2517",1290.838
"2518",187.864
"2519",57.141
"2520",48.392
"2521",104.306
"2522",240.603
"2523",24.914
"2524",165.29
"2525",NA
"2526",201.173
"2527",291.439
"2528",117.976
"2529",8.217
"2530",166.114
"2531",148.601
"2532",52.302
"2533",187.864
"2534",57.141
"2535",53.04
"2536",42.672
"2537",139.64
"2538",17.542
"2539",160.583
"2540",NA
"2541",35.42
"2542",770.961
"2543",85.448
"2544",26.347
"2545",161.098
"2546",156.381
"2547",165.29
"2548",163.69
"2549",42.672
"2550",220.125
"2551",201.173
"2552",38.023
"2553",103.606
"2554",53.04
"2555",105.863
"2556",52.116
"2557",50.32
"2558",187.864
"2559",24.914
"2560",53.575
"2561",93.007
"2562",263.998
"2563",6.533
"2564",88.771
"2565",10.714
"2566",NA
"2567",148.22
"2568",52.116
"2569",204.043
"2570",166.114
"2571",116.698
"2572",34.172
"2573",94.557
"2574",161.098
"2575",201.173
"2576",192.65
"2577",201.173
"2578",52.302
"2579",176.895
"2580",24.914
"2581",206.709
"2582",133.697
"2583",135.408
"2584",83.73
"2585",133.118
"2586",NA
"2587",222.017
"2588",105.863
"2589",67.29
"2590",135.971
"2591",187.864
"2592",60.91
"2593",193.116
"2594",17.542
"2595",193.116
"2596",71.013
"2597",442.728
"2598",102.231
"2599",187.864
"2600",35.42
"2601",75.501
"2602",NA
"2603",83.73
"2604",817.67
"2605",139.64
"2606",442.728
"2607",148.22
"2608",105.834
"2609",231.646
"2610",10.714
"2611",117.982
"2612",128.181
"2613",42.631
"2614",240.603
"2615",53.575
"2616",57.141
"2617",98.835
"2618",80.848
"2619",171.303
"2620",78.898
"2621",11.793
"2622",263.998
"2623",231.646
"2624",106.196
"2625",117.982
"2626",80.848
"2627",10.714
"2628",127.381
"2629",41.816
"2630",103.606
"2631",206.497
"2632",44.744
"2633",132.046
"2634",17.542
"2635",193.116
"2636",54.224
"2637",6.533
"2638",94.227
"2639",141.716
"2640",32.398
"2641",644.945
"2642",18.901
"2643",52.223
"2644",80.848
"2645",6.533
"2646",457.012
"2647",176.895
"2648",64.814
"2649",32.398
"2650",NA
"2651",NA
"2652",138.471
"2653",61.304
"2654",53.04
"2655",128.181
"2656",57.141
"2657",121.702
"2658",102.231
"2659",171.977
"2660",124.951
"2661",529.837
"2662",83.73
"2663",32.398
"2664",105.834
"2665",42.672
"2666",32.398
"2667",42.992
"2668",116.698
"2669",35.514
"2670",117.976
"2671",116.698
"2672",119.062
"2673",53.575
"2674",139.64
"2675",133.118
"2676",80.848
"2677",38.023
"2678",23.841
"2679",83.73
"2680",35.514
"2681",53.575
"2682",42.992
"2683",100.146
"2684",71.013
"2685",192.65
"2686",51.14
"2687",135.971
"2688",58.567
"2689",61.304
"2690",124.951
"2691",117.976
"2692",57.141
"2693",817.67
"2694",148.22
"2695",106.196
"2696",47.698
"2697",121.702
"2698",47.772
"2699",77.297
"2700",61.304
"2701",32.398
"2702",80.848
"2703",80.799
"2704",160.43
"2705",119.062
"2706",17.542
"2707",119.062
"2708",644.945
"2709",6.533
"2710",204.043
"2711",32.928
"2712",442.728
"2713",78.898
"2714",78.898
"2715",128.181
"2716",34.172
"2717",85.448
"2718",32.398
"2719",100.146
"2720",71.005
"2721",60.194
"2722",132.046
"2723",817.67
"2724",48.8
"2725",163.69
"2726",1276.674
"2727",47.698
"2728",319.785
"2729",52.302
"2730",71.013
"2731",NA
"2732",148.22
"2733",60.194
"2734",105.834
"2735",163.69
"2736",57.141
"2737",60.194
"2738",11.793
"2739",52.223
"2740",47.698
"2741",52.223
"2742",35.42
"2743",64.814
"2744",137.262
"2745",141.716
"2746",137.262
"2747",50.32
"2748",156.381
"2749",457.012
"2750",166.114
"2751",133.697
"2752",37.926
"2753",41.816
"2754",NA
"2755",44.744
"2756",165.29
"2757",40.831
"2758",160.43
"2759",442.728
"2760",160.583
"2761",64.814
"2762",185.769
"2763",41.816
"2764",1290.838
"2765",104.306
"2766",88.771
"2767",131.034
"2768",59.801
"2769",8.217
"2770",105.834
"2771",64.814
"2772",54.224
"2773",35.514
"2774",121.702
"2775",457.012
"2776",145.655
"2777",105.834
"2778",124.951
"2779",NA
"2780",50.32
"2781",100.146
"2782",52.116
"2783",644.945
"2784",48.392
"2785",263.998
"2786",220.125
"2787",53.04
"2788",185.769
"2789",61.874
"2790",100.146
"2791",133.697
"2792",50.32
"2793",142.92
"2794",58.567
"2795",171.303
"2796",57.141
"2797",185.769
"2798",78.898
"2799",142.778
"2800",53.575
"2801",80.799
"2802",185.769
"2803",41.816
"2804",128.742
"2805",161.693
"2806",41.816
"2807",185.769
"2808",117.976
"2809",88.771
"2810",1290.838
"2811",51.14
"2812",77.297
"2813",160.583
"2814",193.116
"2815",40.831
"2816",192.65
"2817",24.914
"2818",34.172
"2819",132.046
"2820",53.04
"2821",148.22
"2822",206.497
"2823",204.015
"2824",770.961
"2825",52.302
"2826",1276.674
"2827",37.7
"2828",17.542
"2829",442.728
"2830",442.728
"2831",149.731
"2832",47.944
"2833",133.118
"2834",220.125
"2835",57.141
"2836",10.714
"2837",138.471
"2838",60.91
"2839",204.015
"2840",38.023
"2841",240.603
"2842",263.998
"2843",148.601
"2844",644.945
"2845",240.603
"2846",94.227
"2847",1495.514
"2848",160.43
"2849",38.023
"2850",131.034
"2851",37.007
"2852",128.181
"2853",37.926
"2854",100.146
"2855",42.992
"2856",39.896
"2857",644.945
"2858",1276.674
"2859",117.976
"2860",469.702
"2861",166.114
"2862",37.007
"2863",94.227
"2864",171.977
"2865",71.005
"2866",59.093
"2867",770.961
"2868",193.116
"2869",161.098
"2870",32.398
"2871",53.575
"2872",NA
"2873",145.655
"2874",53.04
"2875",NA
"2876",135.971
"2877",59.801
"2878",60.91
"2879",160.583
"2880",91.535
"2881",117.976
"2882",165.29
"2883",53.04
"2884",133.697
"2885",163.69
"2886",67.291
"2887",138.471
"2888",149.731
"2889",41.816
"2890",145.655
"2891",469.702
"2892",133.697
"2893",103.606
"2894",16.958
"2895",254.86
"2896",37.926
"2897",10.714
"2898",48.8
"2899",NA
"2900",131.034
"2901",52.302
"2902",59.093
"2903",149.731
"2904",176.895
"2905",160.43
"2906",18.752
"2907",41.816
"2908",47.698
"2909",231.646
"2910",26.347
"2911",206.497
"2912",77.297
"2913",240.603
"2914",29.503
"2915",176.895
"2916",75.501
"2917",1276.674
"2918",83.761
"2919",8.217
"2920",98.835
"2921",442.728
"2922",137.262
"2923",52.223
"2924",166.114
"2925",53.575
"2926",61.874
"2927",124.951
"2928",135.408
"2929",127.381
"2930",83.761
"2931",80.845
"2932",94.227
"2933",16.958
"2934",29.503
"2935",139.64
"2936",78.898
"2937",204.015
"2938",35.514
"2939",529.837
"2940",16.958
"2941",231.646
"2942",457.012
"2943",319.785
"2944",29.503
"2945",47.772
"2946",185.769
"2947",75.501
"2948",51.14
"2949",133.697
"2950",59.093
"2951",39.896
"2952",220.125
"2953",91.535
"2954",61.874
"2955",35.42
"2956",75.501
"2957",145.655
"2958",NA
"2959",67.29
"2960",121.702
"2961",67.291
"2962",117.976
"2963",171.977
"2964",166.114
"2965",240.603
"2966",37.926
"2967",37.7
"2968",83.73
"2969",58.567
"2970",60.194
"2971",67.291
"2972",291.439
"2973",94.227
"2974",26.347
"2975",165.29
"2976",59.093
"2977",30.47
"2978",193.116
"2979",35.42
"2980",98.835
"2981",457.012
"2982",67.29
"2983",145.655
"2984",128.181
"2985",67.29
"2986",137.262
"2987",47.944
"2988",204.015
"2989",64.814
"2990",132.046
"2991",24.914
"2992",817.67
"2993",26.347
"2994",319.785
"2995",231.646
"2996",78.898
"2997",102.231
"2998",124.951
"2999",50.32
"3000",NA
"3001",52.223
"3002",204.015
"3003",457.012
"3004",457.012
"3005",161.098
"3006",23.841
"3007",263.998
"3008",131.034
"3009",156.381
"3010",85.448
"3011",770.961
"3012",117.982
"3013",NA
"3014",148.22
"3015",160.583
"3016",71.013
"3017",48.8
"3018",204.015
"3019",NA
"3020",92.315
"3021",47.698
"3022",116.698
"3023",133.118
"3024",92.315
"3025",48.392
"3026",71.005
"3027",57.141
"3028",160.583
"3029",NA
"3030",770.961
"3031",8.217
"3032",83.761
"3033",51.14
"3034",54.224
"3035",75.501
"3036",94.227
"3037",75.501
"3038",NA
"3039",9.727
"3040",67.291
"3041",100.146
"3042",83.761
"3043",64.814
"3044",67.29
"3045",NA
"3046",9.727
"3047",37.007
"3048",142.778
"3049",770.961
"3050",48.8
"3051",67.29
"3052",161.098
"3053",133.118
"3054",137.262
"3055",23.841
"3056",47.944
"3057",35.42
"3058",32.398
"3059",105.834
"3060",105.863
"3061",103.606
"3062",37.007
"3063",75.501
"3064",54.224
"3065",57.141
"3066",39.896
"3067",52.223
"3068",133.697
"3069",442.728
"3070",105.834
"3071",263.998
"3072",48.392
"3073",291.439
"3074",53.04
"3075",156.381
"3076",201.173
"3077",61.304
"3078",104.306
"3079",32.398
"3080",171.303
"3081",37.7
"3082",61.874
"3083",71.013
"3084",37.007
"3085",1276.674
"3086",160.43
"3087",58.567
"3088",319.785
"3089",24.914
"3090",24.914
"3091",23.841
"3092",48.392
"3093",142.778
"3094",78.898
"3095",50.32
"3096",160.583
"3097",148.601
"3098",117.982
"3099",37.007
"3100",39.896
"3101",116.698
"3102",124.951
"3103",117.976
"3104",16.958
"3105",54.224
"3106",160.583
"3107",457.012
"3108",135.408
"3109",442.728
"3110",206.497
"3111",78.898
"3112",106.196
"3113",53.04
"3114",128.181
"3115",61.874
"3116",11.793
"3117",30.47
"3118",80.848
"3119",34.172
"3120",59.801
"3121",171.977
"3122",80.848
"3123",42.672
"3124",44.744
"3125",NA
"3126",83.73
"3127",58.567
"3128",59.093
"3129",40.831
"3130",131.034
"3131",149.731
"3132",192.65
"3133",105.834
"3134",204.043
"3135",231.646
"3136",231.646
"3137",148.601
"3138",104.306
"3139",16.958
"3140",17.542
"3141",142.92
"3142",128.742
"3143",85.448
"3144",91.535
"3145",80.848
"3146",137.262
"3147",71.005
"3148",91.535
"3149",47.944
"3150",18.752
"3151",205.032
"3152",220.125
"3153",30.47
"3154",193.116
"3155",64.814
"3156",161.098
"3157",80.799
"3158",291.439
"3159",141.716
"3160",26.347
"3161",137.262
"3162",NA
"3163",254.86
"3164",166.114
"3165",193.116
"3166",42.672
"3167",NA
"3168",23.841
"3169",47.698
"3170",133.118
"3171",53.575
"3172",18.901
"3173",50.32
"3174",135.408
"3175",47.944
"3176",NA
"3177",29.503
"3178",53.575
"3179",124.951
"3180",53.575
"3181",71.013
"3182",44.744
"3183",NA
"3184",137.262
"3185",161.098
"3186",171.303
"3187",529.837
"3188",75.501
"3189",51.14
"3190",187.864
"3191",1276.674
"3192",34.172
"3193",47.944
"3194",17.542
"3195",117.976
"3196",60.194
"3197",116.698
"3198",59.801
"3199",231.646
"3200",16.958
"3201",137.262
"3202",161.098
"3203",254.86
"3204",48.8
"3205",254.86
"3206",137.262
"3207",91.535
"3208",88.771
"3209",1495.514
"3210",53.575
"3211",93.007
"3212",291.439
"3213",442.728
"3214",176.895
"3215",30.47
"3216",156.381
"3217",32.398
"3218",37.007
"3219",71.013
"3220",204.015
"3221",142.778
"3222",71.005
"3223",42.992
"3224",205.032
"3225",NA
"3226",38.023
"3227",71.005
"3228",102.231
"3229",142.778
"3230",135.408
"3231",37.7
"3232",37.007
"3233",57.141
"3234",8.217
"3235",98.835
"3236",NA
"3237",1290.838
"3238",104.306
"3239",145.655
"3240",78.898
"3241",34.172
"3242",18.901
"3243",58.567
"3244",71.005
"3245",59.801
"3246",206.709
"3247",40.831
"3248",34.172
"3249",148.601
"3250",193.116
"3251",135.408
"3252",NA
"3253",141.716
"3254",53.575
"3255",206.709
"3256",220.125
"3257",117.976
"3258",83.73
"3259",137.262
"3260",61.304
"3261",133.697
"3262",141.716
"3263",47.772
"3264",53.04
"3265",263.998
"3266",163.69
"3267",6.533
"3268",161.098
"3269",NA
"3270",24.914
"3271",NA
"3272",48.392
"3273",10.714
"3274",254.86
"3275",142.778
"3276",442.728
"3277",124.951
"3278",37.7
"3279",105.863
"3280",176.895
"3281",67.29
"3282",105.834
"3283",128.742
"3284",86.482
"3285",37.926
"3286",37.7
"3287",204.015
"3288",47.944
"3289",92.315
"3290",80.799
"3291",NA
"3292",10.714
"3293",149.731
"3294",254.86
"3295",231.646
"3296",NA
"3297",240.603
"3298",80.845
"3299",156.381
"3300",10.714
"3301",NA
"3302",78.898
"3303",58.567
"3304",88.771
"3305",119.062
"3306",83.761
"3307",105.834
"3308",NA
"3309",119.062
"3310",42.631
"3311",1495.514
"3312",205.032
"3313",54.224
"3314",104.306
"3315",135.971
"3316",32.928
"3317",457.012
"3318",133.697
"3319",135.971
"3320",442.728
"3321",128.181
"3322",94.227
"3323",23.841
"3324",121.702
"3325",37.926
"3326",117.976
"3327",59.801
"3328",240.603
"3329",128.181
"3330",57.141
"3331",53.04
"3332",32.928
"3333",83.761
"3334",24.914
"3335",128.181
"3336",47.772
"3337",42.631
"3338",35.514
"3339",160.43
"3340",469.702
"3341",9.727
"3342",10.714
"3343",166.114
"3344",148.22
"3345",39.896
"3346",75.501
"3347",131.034
"3348",135.408
"3349",6.533
"3350",193.116
"3351",71.005
"3352",166.114
"3353",37.7
"3354",98.835
"3355",176.895
"3356",102.231
"3357",51.14
"3358",18.752
"3359",53.04
"3360",78.898
"3361",206.709
"3362",37.007
"3363",10.714
"3364",135.971
"3365",127.381
"3366",98.835
"3367",231.646
"3368",52.116
"3369",88.771
"3370",124.951
"3371",94.227
"3372",92.315
"3373",59.801
"3374",98.835
"3375",42.672
"3376",142.778
"3377",105.834
"3378",71.013
"3379",50.32
"3380",6.533
"3381",6.533
"3382",53.575
"3383",161.693
"3384",117.982
"3385",770.961
"3386",42.992
"3387",52.302
"3388",29.503
"3389",80.848
"3390",86.482
"3391",204.043
"3392",34.172
"3393",142.778
"3394",34.172
"3395",220.125
"3396",92.315
"3397",156.381
"3398",37.007
"3399",52.302
"3400",86.482
"3401",42.672
"3402",80.799
"3403",469.702
"3404",60.194
"3405",67.29
"3406",102.231
"3407",32.398
"3408",133.697
"3409",32.928
"3410",48.392
"3411",17.542
"3412",121.702
"3413",94.227
"3414",57.141
"3415",52.223
"3416",NA
"3417",40.831
"3418",75.501
"3419",206.709
"3420",117.976
"3421",11.793
"3422",47.698
"3423",106.196
"3424",121.702
"3425",80.799
"3426",50.32
"3427",817.67
"3428",53.575
"3429",42.672
"3430",71.005
"3431",220.125
"3432",78.898
"3433",104.306
"3434",18.752
"3435",133.697
"3436",222.017
"3437",145.655
"3438",106.196
"3439",204.043
"3440",80.799
"3441",138.471
"3442",64.814
"3443",119.062
"3444",83.73
"3445",24.914
"3446",148.601
"3447",319.785
"3448",102.231
"3449",32.928
"3450",222.017
"3451",16.958
"3452",124.951
"3453",160.583
"3454",135.971
"3455",106.196
"3456",75.501
"3457",57.141
"3458",204.043
"3459",103.606
"3460",9.727
"3461",53.04
"3462",NA
"3463",35.42
"3464",59.801
"3465",83.761
"3466",6.533
"3467",NA
"3468",50.32
"3469",10.714
"3470",1495.514
"3471",106.196
"3472",85.448
"3473",52.116
"3474",141.716
"3475",160.43
"3476",17.542
"3477",254.86
"3478",44.744
"3479",53.04
"3480",60.194
"3481",54.224
"3482",47.772
"3483",156.381
"3484",34.172
"3485",156.381
"3486",138.471
"3487",442.728
"3488",165.29
"3489",30.47
"3490",105.834
"3491",204.015
"3492",137.262
"3493",80.848
"3494",71.013
"3495",NA
"3496",1495.514
"3497",319.785
"3498",NA
"3499",30.47
"3500",52.116
"3501",51.14
"3502",77.297
"3503",64.814
"3504",93.007
"3505",75.501
"3506",145.655
"3507",201.173
"3508",53.04
"3509",11.793
"3510",145.655
"3511",48.8
"3512",193.116
"3513",128.181
"3514",NA
"3515",58.567
"3516",17.542
"3517",77.297
"3518",37.7
"3519",201.173
"3520",60.91
"3521",NA
"3522",59.093
"3523",24.914
"3524",61.304
"3525",75.501
"3526",37.7
"3527",165.29
"3528",67.29
"3529",48.8
"3530",148.601
"3531",171.977
"3532",57.141
"3533",47.944
"3534",83.761
"3535",156.381
"3536",NA
"3537",37.007
"3538",135.971
"3539",442.728
"3540",644.945
"3541",58.567
"3542",67.29
"3543",85.448
"3544",37.926
"3545",205.032
"3546",139.64
"3547",52.302
"3548",60.194
"3549",30.47
"3550",94.557
"3551",77.297
"3552",319.785
"3553",1290.838
"3554",124.951
"3555",52.116
"3556",NA
"3557",60.194
"3558",42.672
"3559",106.196
"3560",135.971
"3561",71.013
"3562",185.769
"3563",220.125
"3564",176.895
"3565",204.043
"3566",133.118
"3567",26.347
"3568",98.835
"3569",32.398
"3570",NA
"3571",47.698
"3572",24.914
"3573",93.007
"3574",47.944
"3575",53.04
"3576",18.901
"3577",137.262
"3578",102.231
"3579",37.7
"3580",160.583
"3581",135.408
"3582",18.901
"3583",53.575
"3584",92.315
"3585",59.093
"3586",71.013
"3587",156.381
"3588",137.262
"3589",1495.514
"3590",206.709
"3591",57.141
"3592",40.831
"3593",205.032
"3594",NA
"3595",48.392
"3596",137.262
"3597",176.895
"3598",156.381
"3599",NA
"3600",24.914
"3601",124.951
"3602",6.533
"3603",17.542
"3604",141.716
"3605",94.227
"3606",54.224
"3607",18.752
"3608",94.557
"3609",23.841
"3610",102.231
"3611",163.69
"3612",192.65
"3613",156.381
"3614",39.896
"3615",135.971
"3616",1290.838
"3617",165.29
"3618",94.227
"3619",6.533
"3620",141.716
"3621",59.093
"3622",131.034
"3623",88.771
"3624",135.408
"3625",39.896
"3626",102.231
"3627",98.835
"3628",17.542
"3629",85.448
"3630",61.874
"3631",17.542
"3632",117.982
"3633",104.306
"3634",92.315
