"","x"
"175",87.074
"176",564.67
"177",182.54
"178",NA
"179",197.46
"180",1091.68
"181",488.48
"182",139.347
"183",699.37
"184",542.707
"185",173.06
"186",198.07
"187",188.38
"188",443.66
"189",51.704
"190",64.249
"191",699.37
"192",560.84
"193",433.758
"194",114.76
"195",136.756
"196",34.747
"197",115.311
"198",206.98
"199",81.413
"200",114.76
"201",81.413
"202",145.83
"203",80.197
"204",NA
"205",26.978
"206",17.091
"207",564.67
"208",66.06
"209",77.603
"210",488.48
"211",161.62
"212",75.643
"213",69.72
"214",75.643
"215",77.603
"216",149.72
"217",NA
"218",108.16
"219",50.362
"220",NA
"221",24.7
"222",443.66
"223",221.581
"224",108.16
"225",100.99
"226",83.26
"227",514.855
"228",206.98
"229",61.023
"230",206.98
"231",496.013
"232",38.52
"233",29.214
"234",148.77
"235",94.747
"236",496.013
"237",246.357
"238",16.066
"239",433.758
"240",221.581
"241",24.7
"242",221.581
"243",31.451
"244",617.67
"245",38.52
"246",30.948
"247",141.18
"248",79.96
"249",33.948
"250",177.487
"251",104.29
"252",1001.973
"253",219.79
"254",367.468
"255",NA
"256",NA
"257",104.4
"258",173.06
"259",38.52
"260",221.581
"261",115.311
"262",166.23
"263",70.114
"264",24.12
"265",30.948
"266",177.487
"267",177.487
"268",NA
"269",80.613
"270",264.42
"271",25.683
"272",115.23
"273",488.48
"274",83.49
"275",145.799
"276",119.149
"277",95.328
"278",9.962
"279",85.469
"280",30.948
"281",95.328
"282",228.1
"283",128.401
"284",83.26
"285",108.16
"286",801.01
"287",81.413
"288",1156.62
"289",38.99
"290",57.349
"291",9.962
"292",80.613
"293",70.114
"294",221.581
"295",66.06
"296",743.11
"297",NA
"298",433.758
"299",182.54
"300",119.149
"301",168.81
"302",89.42
"303",801.01
"304",30.948
"305",166.23
"306",801.01
"307",30.948
"308",743.11
"309",109.01
"310",109.01
"311",161.62
"312",496.013
"313",136.756
"314",1091.68
"315",166.23
"316",1001.973
"317",NA
"318",699.37
"319",106.447
"320",774.69
"321",129.374
"322",104.4
"323",51.704
"324",113.192
"325",29.214
"326",168.81
"327",1294.13
"328",21.478
"329",30.948
"330",542.707
"331",564.67
"332",119.149
"333",322.604
"334",155.48
"335",367.468
"336",NA
"337",95.328
"338",NA
"339",9.962
"340",246.357
"341",53.061
"342",31.98
"343",75.56
"344",106.447
"345",115.311
"346",34.747
"347",77.603
"348",61.023
"349",317.55
"350",115.23
"351",303.633
"352",188.38
"353",166.23
"354",70.114
"355",NA
"356",542.707
"357",33.948
"358",317.55
"359",57.349
"360",518.648
"361",83.49
"362",177.487
"363",518.648
"364",1075.72
"365",33.948
"366",390.946
"367",1294.13
"368",21.478
"369",135.24
"370",75.47
"371",24.12
"372",100.99
"373",23.012
"374",246.357
"375",33.948
"376",39.95
"377",322.604
"378",25.683
"379",801.01
"380",41.479
"381",109.01
"382",168.81
"383",166.23
"384",85.469
"385",246.357
"386",75.47
"387",30.948
"388",129.374
"389",31.98
"390",74.07
"391",488.48
"392",38.52
"393",488.48
"394",188.38
"395",23.012
"396",69.72
"397",26.978
"398",64.249
"399",115.311
"400",145.799
"401",145.83
"402",128.401
"403",261.127
"404",89.42
"405",51.704
"406",28.264
"407",NA
"408",104.29
"409",95.328
"410",303.633
"411",173.06
"412",177.487
"413",114.76
"414",75.47
"415",148.77
"416",128.401
"417",104.29
"418",69.72
"419",83.49
"420",NA
"421",9.962
"422",488.48
"423",24.12
"424",46.955
"425",103.831
"426",77.603
"427",16.066
"428",108.16
"429",345.925
"430",28.264
"431",25.683
"432",29.214
"433",NA
"434",103.831
"435",NA
"436",NA
"437",92.149
"438",31.98
"439",21.478
"440",81.87
"441",246.357
"442",261.127
"443",157.12
"444",61.023
"445",482.21
"446",699.37
"447",145.799
"448",443.66
"449",28.264
"450",38.52
"451",206.98
"452",182.54
"453",129.374
"454",41.479
"455",17.091
"456",87.074
"457",32.42
"458",NA
"459",75.56
"460",83.49
"461",81.87
"462",25.683
"463",156.442
"464",21.478
"465",518.648
"466",135.24
"467",46.955
"468",129.374
"469",NA
"470",542.707
"471",24.682
"472",488.48
"473",23.012
"474",115.311
"475",NA
"476",50.362
"477",564.67
"478",514.855
"479",1099.643
"480",47.96
"481",303.633
"482",NA
"483",57.349
"484",156.442
"485",132.66
"486",129.374
"487",228.1
"488",156.442
"489",21.478
"490",801.01
"491",24.12
"492",66.06
"493",166.23
"494",115.23
"495",197.46
"496",29.214
"497",32.42
"498",206.63
"499",219.79
"500",157.12
"501",182.54
"502",496.013
"503",31.066
"504",115.311
"505",145.995
"506",168.81
"507",115.23
"508",496.013
"509",464.08
"510",1001.973
"511",75.56
"512",115.23
"513",1091.68
"514",70.114
"515",122.51
"516",44.42
"517",95.328
"518",482.21
"519",74.07
"520",139.347
"521",135.24
"522",206.63
"523",79.96
"524",261.127
"525",382.136
"526",115.23
"527",66.06
"528",514.855
"529",743.11
"530",1001.973
"531",148.77
"532",264.42
"533",53.33
"534",100.99
"535",1091.68
"536",188.38
"537",92.42
"538",23.012
"539",496.013
"540",155.48
"541",177.487
"542",228.1
"543",514.855
"544",367.468
"545",41.479
"546",80.197
"547",232.72
"548",89.42
"549",1044.321
"550",64.249
"551",77.603
"552",161.62
"553",83.49
"554",161.62
"555",17.091
"556",80.197
"557",149.72
"558",135.24
"559",NA
"560",322.604
"561",382.136
"562",75.47
"563",1075.72
"564",16.066
"565",80.197
"566",482.21
"567",61.023
"568",1294.13
"569",136.756
"570",228.1
"571",114.76
"572",41.479
"573",122.51
"574",24.12
"575",156.442
"576",100.99
"577",103.831
"578",44.42
"579",21.478
"580",51.704
"581",122.51
"582",168.81
"583",24.682
"584",23.012
"585",86.85
"586",92.42
"587",94.88
"588",31.98
"589",104.38
"590",26.978
"591",104.29
"592",16.066
"593",66.06
"594",103.831
"595",148.77
"596",75.643
"597",77.603
"598",699.37
"599",92.149
"600",46.955
"601",149.556
"602",79.96
"603",132.66
"604",47.96
"605",80.197
"606",75.47
"607",206.98
"608",46.955
"609",94.747
"610",219.79
"611",94.747
"612",26.978
"613",NA
"614",23.012
"615",83.49
"616",31.451
"617",390.946
"618",774.69
"619",496.013
"620",345.925
"621",108.16
"622",390.946
"623",182.54
"624",464.08
"625",104.38
"626",70.114
"627",155.48
"628",141.18
"629",219.79
"630",149.556
"631",50.362
"632",303.633
"633",23.012
"634",104.29
"635",464.08
"636",173.06
"637",514.855
"638",66.06
"639",518.648
"640",709.15
"641",206.63
"642",482.21
"643",75.643
"644",367.468
"645",156.442
"646",104.4
"647",38.99
"648",149.72
"649",80.613
"650",774.69
"651",232.72
"652",1300.95
"653",390.946
"654",87.074
"655",30.948
"656",219.79
"657",246.357
"658",80.613
"659",61.023
"660",83.26
"661",87.074
"662",29.214
"663",24.7
"664",83.49
"665",617.67
"666",77.603
"667",89.42
"668",32.42
"669",221.581
"670",136.756
"671",303.633
"672",104.4
"673",564.67
"674",115.23
"675",303.633
"676",156.442
"677",632.15
"678",709.15
"679",1156.62
"680",26.978
"681",23.012
"682",709.15
"683",317.55
"684",115.23
"685",135.24
"686",103.831
"687",1099.643
"688",92.42
"689",33.948
"690",156.442
"691",135.24
"692",433.758
"693",106.447
"694",443.66
"695",105.941
"696",70.114
"697",NA
"698",53.061
"699",518.648
"700",25.683
"701",296.147
"702",53.33
"703",25.683
"704",NA
"705",166.23
"706",303.633
"707",149.72
"708",92.42
"709",132.66
"710",26.978
"711",518.648
"712",139.347
"713",83.49
"714",26.978
"715",161.62
"716",139.347
"717",105.941
"718",24.12
"719",168.81
"720",61.023
"721",141.18
"722",159.89
"723",94.747
"724",264.42
"725",149.556
"726",NA
"727",433.758
"728",232.72
"729",564.67
"730",228.1
"731",443.66
"732",34.747
"733",47.96
"734",177.487
"735",617.67
"736",264.42
"737",46.955
"738",198.07
"739",92.149
"740",560.84
"741",104.29
"742",16.066
"743",433.758
"744",83.49
"745",16.066
"746",31.451
"747",94.88
"748",560.84
"749",77.603
"750",482.21
"751",122.638
"752",24.12
"753",617.67
"754",79.96
"755",106.447
"756",24.682
"757",232.72
"758",NA
"759",149.72
"760",NA
"761",1075.72
"762",44.42
"763",NA
"764",83.49
"765",100.99
"766",NA
"767",69.72
"768",NA
"769",482.21
"770",390.946
"771",1172.13
"772",17.091
"773",92.42
"774",148.77
"775",433.758
"776",1294.13
"777",198.07
"778",1001.973
"779",156.442
"780",136.756
"781",261.127
"782",188.38
"783",89.42
"784",1172.13
"785",197.46
"786",NA
"787",221.581
"788",1044.321
"789",1075.72
"790",9.962
"791",303.633
"792",92.42
"793",24.7
"794",77.603
"795",89.42
"796",198.07
"797",104.29
"798",61.023
"799",560.84
"800",83.26
"801",89.42
"802",81.413
"803",83.49
"804",16.066
"805",81.87
"806",221.581
"807",53.33
"808",1300.95
"809",115.311
"810",367.468
"811",70.114
"812",57.349
"813",141.18
"814",95.328
"815",1172.13
"816",296.147
"817",104.4
"818",106.447
"819",87.074
"820",24.682
"821",80.613
"822",145.799
"823",92.149
"824",44.42
"825",114.76
"826",303.633
"827",51.704
"828",NA
"829",157.12
"830",75.56
"831",159.89
"832",149.556
"833",699.37
"834",NA
"835",32.42
"836",219.79
"837",104.38
"838",177.487
"839",51.704
"840",81.87
"841",136.756
"842",NA
"843",26.978
"844",32.42
"845",801.01
"846",128.401
"847",95.328
"848",232.72
"849",1075.72
"850",129.374
"851",24.682
"852",1172.13
"853",390.946
"854",542.707
"855",345.925
"856",31.98
"857",157.12
"858",433.758
"859",122.51
"860",514.855
"861",145.995
"862",24.682
"863",51.704
"864",57.349
"865",95.328
"866",75.47
"867",177.487
"868",61.023
"869",113.192
"870",322.604
"871",103.831
"872",74.07
"873",488.48
"874",514.855
"875",145.995
"876",113.192
"877",433.758
"878",1075.72
"879",264.42
"880",197.46
"881",106.447
"882",139.347
"883",9.962
"884",105.941
"885",382.136
"886",26.978
"887",1075.72
"888",1294.13
"889",219.79
"890",139.347
"891",28.264
"892",198.07
"893",53.33
"894",390.946
"895",104.38
"896",21.478
"897",159.89
"898",31.451
"899",9.962
"900",166.23
"901",69.72
"902",1099.643
"903",16.066
"904",75.643
"905",24.12
"906",345.925
"907",41.479
"908",128.401
"909",53.061
"910",46.955
"911",1294.13
"912",75.47
"913",79.96
"914",246.357
"915",157.12
"916",85.469
"917",303.633
"918",61.023
"919",24.12
"920",232.72
"921",81.413
"922",33.948
"923",94.747
"924",75.643
"925",141.18
"926",NA
"927",198.07
"928",74.07
"929",232.72
"930",1156.62
"931",128.401
"932",115.23
"933",31.451
"934",1172.13
"935",NA
"936",64.249
"937",246.357
"938",518.648
"939",188.38
"940",113.192
"941",NA
"942",115.23
"943",1075.72
"944",113.192
"945",155.48
"946",NA
"947",188.38
"948",89.42
"949",28.264
"950",NA
"951",496.013
"952",105.941
"953",156.442
"954",46.955
"955",33.948
"956",482.21
"957",24.12
"958",32.42
"959",188.38
"960",488.48
"961",34.747
"962",NA
"963",145.83
"964",632.15
"965",514.855
"966",317.55
"967",564.67
"968",206.63
"969",95.328
"970",632.15
"971",128.401
"972",24.7
"973",303.633
"974",53.33
"975",24.682
"976",1099.643
"977",104.38
"978",38.52
"979",104.29
"980",32.42
"981",32.42
"982",699.37
"983",774.69
"984",64.249
"985",38.52
"986",32.42
"987",9.962
"988",161.62
"989",38.52
"990",743.11
"991",206.98
"992",28.264
"993",NA
"994",51.704
"995",113.192
"996",115.23
"997",168.81
"998",157.12
"999",1156.62
"1000",182.54
"1001",53.33
"1002",148.77
"1003",345.925
"1004",104.29
"1005",92.149
"1006",25.683
"1007",188.38
"1008",632.15
"1009",17.091
"1010",496.013
"1011",317.55
"1012",94.88
"1013",296.147
"1014",53.061
"1015",542.707
"1016",122.51
"1017",NA
"1018",161.62
"1019",542.707
"1020",119.149
"1021",1091.68
"1022",488.48
"1023",774.69
"1024",74.07
"1025",80.613
"1026",75.47
"1027",81.87
"1028",122.638
"1029",514.855
"1030",136.756
"1031",198.07
"1032",24.682
"1033",317.55
"1034",1044.321
"1035",89.42
"1036",197.46
"1037",104.29
"1038",104.29
"1039",390.946
"1040",108.16
"1041",113.192
"1042",50.362
"1043",464.08
"1044",141.18
"1045",188.38
"1046",345.925
"1047",261.127
"1048",53.061
"1049",119.149
"1050",32.42
"1051",496.013
"1052",122.638
"1053",141.18
"1054",80.197
"1055",699.37
"1056",168.81
"1057",488.48
"1058",156.442
"1059",219.79
"1060",136.756
"1061",219.79
"1062",482.21
"1063",NA
"1064",709.15
"1065",296.147
"1066",31.066
"1067",303.633
"1068",25.683
"1069",81.413
"1070",367.468
"1071",367.468
"1072",80.197
"1073",NA
"1074",129.374
"1075",NA
"1076",433.758
"1077",17.091
"1078",46.955
"1079",57.349
"1080",774.69
"1081",NA
"1082",47.96
"1083",1001.973
"1084",100.99
"1085",801.01
"1086",1001.973
"1087",NA
"1088",188.38
"1089",75.56
"1090",21.478
"1091",246.357
"1092",1091.68
"1093",70.114
"1094",83.49
"1095",75.47
"1096",24.682
"1097",115.311
"1098",464.08
"1099",367.468
"1100",177.487
"1101",21.478
"1102",16.066
"1103",83.26
"1104",83.26
"1105",145.83
"1106",188.38
"1107",39.95
"1108",709.15
"1109",83.26
"1110",433.758
"1111",24.7
"1112",108.16
"1113",145.799
"1114",156.442
"1115",46.955
"1116",79.96
"1117",NA
"1118",109.01
"1119",81.413
"1120",119.149
"1121",206.63
"1122",103.831
"1123",104.29
"1124",382.136
"1125",157.12
"1126",166.23
"1127",77.603
"1128",246.357
"1129",103.831
"1130",86.85
"1131",NA
"1132",92.42
"1133",774.69
"1134",518.648
"1135",NA
"1136",518.648
"1137",560.84
"1138",24.7
"1139",62.83
"1140",23.012
"1141",NA
"1142",246.357
"1143",464.08
"1144",31.066
"1145",206.98
"1146",156.442
"1147",206.98
"1148",129.374
"1149",38.52
"1150",53.33
"1151",33.948
"1152",38.52
"1153",100.99
"1154",NA
"1155",38.52
"1156",261.127
"1157",221.581
"1158",264.42
"1159",1172.13
"1160",24.682
"1161",390.946
"1162",104.29
"1163",157.12
"1164",23.012
"1165",92.42
"1166",632.15
"1167",NA
"1168",246.357
"1169",94.88
"1170",106.447
"1171",232.72
"1172",433.758
"1173",66.06
"1174",53.33
"1175",81.413
"1176",317.55
"1177",NA
"1178",1075.72
"1179",104.38
"1180",141.18
"1181",31.066
"1182",44.42
"1183",92.42
"1184",114.76
"1185",1172.13
"1186",433.758
"1187",115.23
"1188",168.81
"1189",367.468
"1190",709.15
"1191",50.362
"1192",113.192
"1193",30.948
"1194",136.756
"1195",632.15
"1196",NA
"1197",1044.321
"1198",108.16
"1199",31.451
"1200",303.633
"1201",518.648
"1202",145.83
"1203",44.42
"1204",81.413
"1205",25.683
"1206",232.72
"1207",24.682
"1208",188.38
"1209",95.328
"1210",26.978
"1211",464.08
"1212",81.87
"1213",177.487
"1214",518.648
"1215",75.56
"1216",115.23
"1217",17.091
"1218",173.06
"1219",53.33
"1220",75.47
"1221",518.648
"1222",132.66
"1223",87.074
"1224",464.08
"1225",24.7
"1226",177.487
"1227",382.136
"1228",69.72
"1229",81.413
"1230",17.091
"1231",1091.68
"1232",496.013
"1233",39.95
"1234",221.581
"1235",16.066
"1236",219.79
"1237",53.33
"1238",53.33
"1239",77.603
"1240",464.08
"1241",80.197
"1242",1172.13
"1243",24.682
"1244",1172.13
"1245",83.26
"1246",322.604
"1247",219.79
"1248",31.066
"1249",89.42
"1250",24.682
"1251",166.23
"1252",NA
"1253",38.99
"1254",228.1
"1255",NA
"1256",206.63
"1257",177.487
"1258",33.948
"1259",145.799
"1260",115.311
"1261",264.42
"1262",145.995
"1263",542.707
"1264",129.374
"1265",542.707
"1266",32.42
"1267",542.707
"1268",496.013
"1269",488.48
"1270",115.311
"1271",206.98
"1272",129.374
"1273",206.98
"1274",206.63
"1275",122.638
"1276",74.07
"1277",1294.13
"1278",322.604
"1279",9.962
"1280",87.074
"1281",1099.643
"1282",53.33
"1283",30.948
"1284",33.948
"1285",31.98
"1286",83.26
"1287",104.4
"1288",106.447
"1289",17.091
"1290",33.948
"1291",62.83
"1292",24.12
"1293",482.21
"1294",38.99
"1295",188.38
"1296",81.413
"1297",85.469
"1298",24.12
"1299",80.197
"1300",115.311
"1301",132.66
"1302",1091.68
"1303",74.07
"1304",62.83
"1305",87.074
"1306",47.96
"1307",50.362
"1308",38.99
"1309",NA
"1310",114.76
"1311",70.114
"1312",317.55
"1313",564.67
"1314",115.311
"1315",75.56
"1316",148.77
"1317",488.48
"1318",1294.13
"1319",31.066
"1320",367.468
"1321",83.26
"1322",122.638
"1323",106.447
"1324",83.49
"1325",382.136
"1326",108.16
"1327",699.37
"1328",168.81
"1329",85.469
"1330",31.451
"1331",198.07
"1332",94.88
"1333",149.72
"1334",303.633
"1335",85.469
"1336",47.96
"1337",159.89
"1338",75.56
"1339",1001.973
"1340",69.72
"1341",25.683
"1342",149.556
"1343",69.72
"1344",87.074
"1345",92.42
"1346",21.478
"1347",564.67
"1348",139.347
"1349",NA
"1350",95.328
"1351",80.197
"1352",38.52
"1353",24.682
"1354",261.127
"1355",94.747
"1356",168.81
"1357",87.074
"1358",464.08
"1359",61.023
"1360",774.69
"1361",24.7
"1362",317.55
"1363",92.42
"1364",114.76
"1365",464.08
"1366",296.147
"1367",433.758
"1368",496.013
"1369",87.074
"1370",246.357
"1371",51.704
"1372",774.69
"1373",81.413
"1374",104.4
"1375",560.84
"1376",709.15
"1377",25.683
"1378",61.023
"1379",NA
"1380",560.84
"1381",198.07
"1382",139.347
"1383",114.76
"1384",44.42
"1385",34.747
"1386",136.756
"1387",83.49
"1388",518.648
"1389",145.995
"1390",57.349
"1391",92.42
"1392",1099.643
"1393",149.556
"1394",34.747
"1395",33.948
"1396",173.06
"1397",168.81
"1398",75.47
"1399",166.23
"1400",119.149
"1401",149.556
"1402",514.855
"1403",69.72
"1404",NA
"1405",109.01
"1406",188.38
"1407",92.149
"1408",85.469
"1409",774.69
"1410",17.091
"1411",16.066
"1412",488.48
"1413",168.81
"1414",17.091
"1415",61.023
"1416",433.758
"1417",105.941
"1418",104.38
"1419",115.311
"1420",103.831
"1421",345.925
"1422",166.23
"1423",743.11
"1424",1300.95
"1425",173.06
"1426",206.63
"1427",709.15
"1428",94.88
"1429",29.214
"1430",75.643
"1431",NA
"1432",390.946
"1433",129.374
"1434",NA
"1435",128.401
"1436",1300.95
"1437",168.81
"1438",NA
"1439",182.54
"1440",106.447
"1441",113.192
"1442",53.33
"1443",145.995
"1444",47.96
"1445",156.442
"1446",145.995
"1447",24.7
"1448",17.091
"1449",50.362
"1450",57.349
"1451",81.413
"1452",228.1
"1453",132.66
"1454",699.37
"1455",24.12
"1456",31.066
"1457",75.56
"1458",136.756
"1459",115.311
"1460",31.98
"1461",129.374
"1462",34.747
"1463",33.948
"1464",156.442
"1465",206.98
"1466",149.72
"1467",23.012
"1468",155.48
"1469",26.978
"1470",46.955
"1471",149.72
"1472",50.362
"1473",109.01
"1474",53.33
"1475",75.47
"1476",135.24
"1477",106.447
"1478",433.758
"1479",161.62
"1480",132.66
"1481",114.76
"1482",69.72
"1483",61.023
"1484",1099.643
"1485",129.374
"1486",104.29
"1487",83.26
"1488",50.362
"1489",219.79
"1490",488.48
"1491",1099.643
"1492",24.12
"1493",443.66
"1494",135.24
"1495",159.89
"1496",145.799
"1497",51.704
"1498",206.98
"1499",122.638
"1500",296.147
"1501",390.946
"1502",1294.13
"1503",617.67
"1504",69.72
"1505",75.56
"1506",66.06
"1507",232.72
"1508",64.249
"1509",156.442
"1510",113.192
"1511",115.311
"1512",122.638
"1513",774.69
"1514",NA
"1515",NA
"1516",1075.72
"1517",345.925
"1518",699.37
"1519",139.347
"1520",488.48
"1521",390.946
"1522",145.799
"1523",28.264
"1524",31.451
"1525",38.99
"1526",24.682
"1527",518.648
"1528",79.96
"1529",24.12
"1530",69.72
"1531",206.63
"1532",34.747
"1533",119.149
"1534",38.52
"1535",464.08
"1536",33.948
"1537",188.38
"1538",564.67
"1539",264.42
"1540",261.127
"1541",198.07
"1542",100.99
"1543",155.48
"1544",166.23
"1545",113.192
"1546",95.328
"1547",518.648
"1548",89.42
"1549",94.747
"1550",161.62
"1551",30.948
"1552",51.704
"1553",1075.72
"1554",39.95
"1555",25.683
"1556",197.46
"1557",514.855
"1558",108.16
"1559",177.487
"1560",303.633
"1561",149.556
"1562",488.48
"1563",1172.13
"1564",89.42
"1565",25.683
"1566",NA
"1567",92.42
"1568",28.264
"1569",106.447
"1570",136.756
"1571",83.26
"1572",31.066
"1573",206.63
"1574",161.62
"1575",94.747
"1576",464.08
"1577",173.06
"1578",64.249
"1579",115.23
"1580",NA
"1581",132.66
"1582",80.613
"1583",173.06
"1584",188.38
"1585",16.066
"1586",34.747
"1587",617.67
"1588",109.01
"1589",115.311
"1590",1044.321
"1591",482.21
"1592",69.72
"1593",132.66
"1594",80.613
"1595",149.72
"1596",44.42
"1597",103.831
"1598",38.52
"1599",390.946
"1600",31.98
"1601",367.468
"1602",232.72
"1603",87.074
"1604",433.758
"1605",246.357
"1606",NA
"1607",632.15
"1608",709.15
"1609",NA
"1610",26.978
"1611",87.074
"1612",496.013
"1613",46.955
"1614",105.941
"1615",100.99
"1616",39.95
"1617",221.581
"1618",141.18
"1619",232.72
"1620",26.978
"1621",86.85
"1622",83.49
"1623",367.468
"1624",132.66
"1625",149.72
"1626",24.7
"1627",86.85
"1628",104.4
"1629",156.442
"1630",145.83
"1631",188.38
"1632",109.01
"1633",50.362
"1634",157.12
"1635",206.98
"1636",743.11
"1637",206.98
"1638",261.127
"1639",774.69
"1640",31.066
"1641",488.48
"1642",47.96
"1643",25.683
"1644",24.7
"1645",1294.13
"1646",135.24
"1647",198.07
"1648",NA
"1649",75.47
"1650",303.633
"1651",31.451
"1652",24.682
"1653",135.24
"1654",1091.68
"1655",NA
"1656",496.013
"1657",47.96
"1658",92.42
"1659",47.96
"1660",149.72
"1661",69.72
"1662",709.15
"1663",148.77
"1664",103.831
"1665",322.604
"1666",139.347
"1667",44.42
"1668",100.99
"1669",NA
"1670",NA
"1671",1044.321
"1672",161.62
"1673",34.747
"1674",23.012
"1675",NA
"1676",496.013
"1677",303.633
"1678",24.7
"1679",149.556
"1680",219.79
"1681",51.704
"1682",33.948
"1683",70.114
"1684",62.83
"1685",70.114
"1686",NA
"1687",38.99
"1688",104.29
"1689",NA
"1690",232.72
"1691",86.85
"1692",518.648
"1693",1001.973
"1694",166.23
"1695",197.46
"1696",1001.973
"1697",24.12
"1698",514.855
"1699",61.023
"1700",317.55
"1701",135.24
"1702",119.149
"1703",32.42
"1704",70.114
"1705",149.72
"1706",80.197
"1707",80.613
"1708",197.46
"1709",1091.68
"1710",53.33
"1711",104.38
"1712",75.56
"1713",1156.62
"1714",34.747
"1715",464.08
"1716",105.941
"1717",141.18
"1718",564.67
"1719",317.55
"1720",264.42
"1721",51.704
"1722",106.447
"1723",17.091
"1724",95.328
"1725",1300.95
"1726",1001.973
"1727",44.42
"1728",24.7
"1729",617.67
"1730",16.066
"1731",382.136
"1732",206.98
"1733",159.89
"1734",115.23
"1735",NA
"1736",39.95
"1737",38.99
"1738",32.42
"1739",50.362
"1740",464.08
"1741",303.633
"1742",31.451
"1743",80.613
"1744",1300.95
"1745",NA
"1746",264.42
"1747",75.643
"1748",177.487
"1749",317.55
"1750",542.707
"1751",53.33
"1752",81.87
"1753",100.99
"1754",161.62
"1755",774.69
"1756",542.707
"1757",115.311
"1758",50.362
"1759",261.127
"1760",743.11
"1761",1044.321
"1762",41.479
"1763",367.468
"1764",31.066
"1765",70.114
"1766",1156.62
"1767",433.758
"1768",145.799
"1769",182.54
"1770",390.946
"1771",149.556
"1772",69.72
"1773",92.149
"1774",1091.68
"1775",30.948
"1776",198.07
"1777",32.42
"1778",303.633
"1779",9.962
"1780",70.114
"1781",31.451
"1782",32.42
"1783",709.15
"1784",149.72
"1785",317.55
"1786",159.89
"1787",296.147
"1788",109.01
"1789",79.96
"1790",87.074
"1791",75.47
"1792",390.946
"1793",24.7
"1794",NA
"1795",206.63
"1796",79.96
"1797",85.469
"1798",87.074
"1799",161.62
"1800",367.468
"1801",NA
"1802",1172.13
"1803",119.149
"1804",24.682
"1805",166.23
"1806",62.83
"1807",94.88
"1808",31.98
"1809",168.81
"1810",1001.973
"1811",148.77
"1812",80.197
"1813",345.925
"1814",1091.68
"1815",103.831
"1816",128.401
"1817",75.643
"1818",94.88
"1819",232.72
"1820",264.42
"1821",38.52
"1822",115.311
"1823",46.955
"1824",9.962
"1825",518.648
"1826",61.023
"1827",221.581
"1828",NA
"1829",46.955
"1830",80.613
"1831",145.83
"1832",53.061
"1833",488.48
"1834",105.941
"1835",228.1
"1836",322.604
"1837",166.23
"1838",141.18
"1839",1099.643
"1840",564.67
"1841",219.79
"1842",30.948
"1843",53.33
"1844",518.648
"1845",709.15
"1846",1091.68
"1847",564.67
"1848",62.83
"1849",518.648
"1850",206.63
"1851",1075.72
"1852",77.603
"1853",64.249
"1854",161.62
"1855",1001.973
"1856",197.46
"1857",197.46
"1858",83.26
"1859",61.023
"1860",NA
"1861",709.15
"1862",139.347
"1863",560.84
"1864",322.604
"1865",177.487
"1866",1091.68
"1867",113.192
"1868",136.756
"1869",264.42
"1870",322.604
"1871",64.249
