"","x"
"2045",36
"2046",271.475
"2047",132.41
"2048",132.41
"2049",15
"2050",12.79
"2051",133.681
"2052",1
"2053",40.852
"2054",24.498
"2055",122.469
"2056",12
"2057",269.694
"2058",38
"2059",24
"2060",120.778
"2061",162.685
"2062",18.325
"2063",2.908
"2064",32
"2065",44
"2066",133.313
"2067",1363.639
"2068",365.371
"2069",36.746
"2070",103.922
"2071",135.803
"2072",40.852
"2073",47
"2074",151.849
"2075",132.156
"2076",NA
"2077",57.538
"2078",455.996
"2079",30.795
"2080",133.313
"2081",31
"2082",2
"2083",2.908
"2084",121.042
"2085",83.493
"2086",36.16
"2087",31
"2088",1363.639
"2089",11
"2090",NA
"2091",NA
"2092",192.167
"2093",19
"2094",269.694
"2095",18.325
"2096",27
"2097",90.152
"2098",51.808
"2099",NA
"2100",48
"2101",271.475
"2102",37
"2103",41
"2104",2.908
"2105",271.475
"2106",45
"2107",57.538
"2108",24.498
"2109",133.313
"2110",269.694
"2111",103.922
"2112",179.031
"2113",35.654
"2114",45
"2115",83.493
"2116",47
"2117",31
"2118",23
"2119",133.681
"2120",46
"2121",46.138
"2122",112.764
"2123",33.363
"2124",219.741
"2125",41
"2126",2.908
"2127",27.651
"2128",2.908
"2129",179.031
"2130",1
"2131",192.167
"2132",35.654
"2133",39
"2134",192.167
"2135",35.401
"2136",38
"2137",299.851
"2138",129.753
"2139",121.042
"2140",33.363
"2141",35.654
"2142",118.714
"2143",29
"2144",107.113
"2145",315.135
"2146",489.974
"2147",25
"2148",40
"2149",83.493
"2150",87.54
"2151",23
"2152",10
"2153",69.76
"2154",179.031
"2155",30
"2156",1328.634
"2157",20
"2158",924.53
"2159",1363.639
"2160",113.209
"2161",1328.634
"2162",11
"2163",634.009
"2164",14
"2165",19
"2166",15
"2167",21
"2168",24.586
"2169",489.974
"2170",73.186
"2171",710.351
"2172",36.746
"2173",25.682
"2174",24.586
"2175",35.654
"2176",44
"2177",18
"2178",489.974
"2179",66.555
"2180",53.998
"2181",40
"2182",211.802
"2183",10
"2184",8
"2185",19
"2186",73.186
"2187",36.665
"2188",40.852
"2189",2
"2190",179.031
"2191",151.849
"2192",1
"2193",1
"2194",14
"2195",83.493
"2196",710.351
"2197",3.199
"2198",121.976
"2199",2
"2200",53.998
"2201",211.802
"2202",13
"2203",45
"2204",269.694
"2205",112.764
"2206",924.53
"2207",24.498
"2208",47
"2209",192.167
"2210",35
"2211",46.138
"2212",7
"2213",29
"2214",5
"2215",36
"2216",40.247
"2217",211.802
"2218",51.165
"2219",177.114
"2220",219.741
"2221",57.538
"2222",113.209
"2223",162.685
"2224",107.113
"2225",46
"2226",120.778
"2227",406.955
"2228",150.689
"2229",16
"2230",2
"2231",35
"2232",121.042
"2233",20
"2234",25.682
"2235",24
"2236",222.386
"2237",36
"2238",35.401
"2239",42
"2240",46.138
"2241",269.694
"2242",122.469
"2243",41
"2244",112.764
"2245",38
"2246",10
"2247",NA
"2248",44
"2249",1
"2250",8
"2251",103.922
"2252",24
"2253",44
"2254",330.653
"2255",2
"2256",30
"2257",69.76
"2258",45
"2259",36.746
"2260",162.685
"2261",63.029
"2262",23.165
"2263",177.114
"2264",2.908
"2265",31
"2266",32
"2267",14
"2268",118.714
"2269",83.493
"2270",42
"2271",43
"2272",5
"2273",65.606
"2274",NA
"2275",31
"2276",924.53
"2277",46
"2278",36.16
"2279",45
"2280",45
"2281",33.363
"2282",23
"2283",44
"2284",24.334
"2285",33
"2286",1
"2287",31
"2288",25.682
"2289",764.836
"2290",93.569
"2291",30
"2292",120.778
"2293",139.212
"2294",222.716
"2295",12
"2296",38.048
"2297",15
"2298",8
"2299",365.371
"2300",24.498
"2301",179.031
"2302",4
"2303",35.401
"2304",87.54
"2305",90.152
"2306",63.029
"2307",365.371
"2308",87.54
"2309",53.998
"2310",924.53
"2311",39
"2312",330.653
"2313",24.498
"2314",112.764
"2315",25.682
"2316",162.685
"2317",73.186
"2318",23.165
"2319",23
"2320",1328.634
"2321",129.753
"2322",365.371
"2323",365.371
"2324",1363.639
"2325",5
"2326",36.665
"2327",177.114
"2328",151.849
"2329",38.761
"2330",764.836
"2331",63.896
"2332",49.03
"2333",4
"2334",122.469
"2335",365.371
"2336",162.685
"2337",86.984
"2338",330.653
"2339",41
"2340",924.53
"2341",25
"2342",1776.186
"2343",19
"2344",3
"2345",36.16
"2346",113.209
"2347",150.689
"2348",33
"2349",86.984
"2350",42
"2351",151.849
"2352",129.753
"2353",44
"2354",57.538
"2355",46
"2356",31
"2357",113.209
"2358",365.371
"2359",92.46
"2360",48
"2361",57.538
"2362",219.741
"2363",25.682
"2364",11
"2365",36.746
"2366",53.998
"2367",15
"2368",9
"2369",NA
"2370",57.538
"2371",12
"2372",222.386
"2373",36
"2374",6
"2375",87.54
"2376",26
"2377",39
"2378",455.996
"2379",36
"2380",2
"2381",27
"2382",9
"2383",15
"2384",61.04
"2385",53.998
"2386",39
"2387",222.386
"2388",16
"2389",24.586
"2390",222.386
"2391",NA
"2392",121.042
"2393",129.753
"2394",46.138
"2395",129.753
"2396",61.04
"2397",90.152
"2398",2.908
"2399",34
"2400",73.381
"2401",3
"2402",83.493
"2403",177.114
"2404",51.752
"2405",489.974
"2406",267.709
"2407",24.498
"2408",33
"2409",NA
"2410",299.851
"2411",177.114
"2412",83.493
"2413",31
"2414",162.685
"2415",61.04
"2416",42
"2417",11
"2418",13
"2419",132.156
"2420",1
"2421",NA
"2422",262.359
"2423",41
"2424",33.363
"2425",1
"2426",177.114
"2427",34
"2428",35.654
"2429",53.998
"2430",36.16
"2431",23.165
"2432",35
"2433",57.538
"2434",271.475
"2435",32
"2436",1
"2437",53.998
"2438",49.03
"2439",177.114
"2440",121.976
"2441",NA
"2442",121.042
"2443",10
"2444",2.908
"2445",74.962
"2446",1776.186
"2447",26
"2448",267.709
"2449",343.971
"2450",63.029
"2451",40
"2452",13
"2453",24.334
"2454",489.974
"2455",455.996
"2456",90.152
"2457",299.851
"2458",25
"2459",27
"2460",634.009
"2461",38.048
"2462",15
"2463",53.998
"2464",40.247
"2465",35.654
"2466",73.381
"2467",40.31
"2468",46.138
"2469",37
"2470",1
"2471",40.247
"2472",924.53
"2473",222.386
"2474",103.922
"2475",NA
"2476",34
"2477",33.363
"2478",121.976
"2479",29
"2480",87.54
"2481",178.081
"2482",65.606
"2483",3.199
"2484",129.753
"2485",34
"2486",222.716
"2487",417.953
"2488",12
"2489",8
"2490",7
"2491",1328.634
"2492",NA
"2493",1363.639
"2494",73.381
"2495",57.538
"2496",23.165
"2497",73.186
"2498",634.009
"2499",47
"2500",211.802
"2501",45
"2502",24.498
"2503",133.681
"2504",NA
"2505",271.475
"2506",924.53
"2507",63.896
"2508",18
"2509",19
"2510",177.114
"2511",132.41
"2512",46.138
"2513",29
"2514",1776.186
"2515",36.665
"2516",4
"2517",74.962
"2518",24.334
"2519",4
"2520",34
"2521",47
"2522",2.908
"2523",1
"2524",46
"2525",38.048
"2526",271.475
"2527",103.922
"2528",112.764
"2529",51.165
"2530",21
"2531",132.41
"2532",29
"2533",177.114
"2534",19
"2535",12
"2536",1
"2537",406.955
"2538",65.606
"2539",384.494
"2540",270.526
"2541",222.716
"2542",120.778
"2543",42
"2544",271.475
"2545",12.79
"2546",NA
"2547",92.46
"2548",333.261
"2549",14
"2550",38.048
"2551",7
"2552",35
"2553",40
"2554",25
"2555",40.852
"2556",24.334
"2557",315.135
"2558",30
"2559",63.896
"2560",31
"2561",NA
"2562",16
"2563",36.746
"2564",18
"2565",24.334
"2566",51.752
"2567",103.922
"2568",24.498
"2569",122.469
"2570",417.953
"2571",90.152
"2572",74.962
"2573",365.371
"2574",47
"2575",455.996
"2576",7
"2577",333.261
"2578",2
"2579",40.31
"2580",151.849
"2581",1
"2582",150.689
"2583",12.79
"2584",63.029
"2585",66.555
"2586",35.654
"2587",219.741
"2588",343.971
"2589",43
"2590",118.714
"2591",40
"2592",40.247
"2593",764.836
"2594",365.371
"2595",35
"2596",120.778
"2597",53.998
"2598",92.46
"2599",107.113
"2600",924.53
"2601",41
"2602",18.325
"2603",63.896
"2604",764.836
"2605",1
"2606",40.31
"2607",65.606
"2608",3.199
"2609",924.53
"2610",211.802
"2611",46
"2612",2
"2613",19
"2614",29
"2615",3
"2616",51.752
"2617",66.555
"2618",17
"2619",269.694
"2620",40.247
"2621",26
"2622",47
"2623",21
"2624",132.41
"2625",83.493
"2626",6
"2627",53.998
"2628",27.651
"2629",83.493
"2630",61.04
"2631",27.651
"2632",132.156
"2633",29
"2634",19
"2635",47
"2636",330.653
"2637",35.654
"2638",121.042
"2639",17
"2640",83.493
"2641",33.363
"2642",13
"2643",35.401
"2644",14
"2645",14
"2646",120.778
"2647",90.152
"2648",1776.186
"2649",38.048
"2650",1
"2651",21
"2652",49.03
"2653",299.851
"2654",NA
"2655",51.165
"2656",18
"2657",1328.634
"2658",38.761
"2659",4
"2660",29
"2661",36
"2662",35.654
"2663",132.156
"2664",92.46
"2665",343.971
"2666",121.976
"2667",343.971
"2668",25.682
"2669",31
"2670",299.851
"2671",57.538
"2672",299.851
"2673",51.165
"2674",38.761
"2675",46.138
"2676",1
"2677",406.955
"2678",40.31
"2679",44
"2680",634.009
"2681",83.407
"2682",384.494
"2683",1
"2684",40
"2685",120.778
"2686",1328.634
"2687",118.714
"2688",83.493
"2689",1776.186
"2690",30
"2691",13
"2692",73.381
"2693",38.761
"2694",24.586
"2695",132.41
"2696",47
"2697",330.653
"2698",23
"2699",330.653
"2700",48
"2701",53.998
"2702",222.386
"2703",51.752
"2704",53.998
"2705",NA
"2706",11
"2707",30
"2708",151.849
"2709",107.113
"2710",417.953
"2711",151.849
"2712",24
"2713",30.795
"2714",74.962
"2715",634.009
"2716",9
"2717",270.526
"2718",40.852
"2719",267.709
"2720",135.803
"2721",262.359
"2722",133.313
"2723",93.569
"2724",51.752
"2725",28
"2726",1328.634
"2727",406.955
"2728",44
"2729",710.351
"2730",90.152
"2731",1328.634
"2732",66.555
"2733",40.247
"2734",924.53
"2735",1328.634
"2736",39
"2737",20
"2738",92.46
"2739",NA
"2740",21
"2741",19
"2742",177.114
"2743",36.16
"2744",1
"2745",299.851
"2746",5
"2747",33
"2748",NA
"2749",24.586
"2750",1776.186
"2751",24.334
"2752",23
"2753",269.694
"2754",35
"2755",33
"2756",73.186
"2757",103.922
"2758",122.469
"2759",19
"2760",51.165
"2761",69.76
"2762",66.555
"2763",343.971
"2764",924.53
"2765",57.538
"2766",211.802
"2767",3.199
"2768",38.761
"2769",51.808
"2770",11
"2771",24.586
"2772",23
"2773",43
"2774",262.359
"2775",7
"2776",38
"2777",38.761
"2778",4
"2779",333.261
"2780",1776.186
"2781",87.54
"2782",121.976
"2783",112.764
"2784",18.325
"2785",262.359
"2786",299.851
"2787",120.778
"2788",2
"2789",121.976
"2790",330.653
"2791",20
"2792",18
"2793",33
"2794",10
"2795",48
"2796",1
"2797",20
"2798",14
"2799",33
"2800",406.955
"2801",24.586
"2802",24.334
"2803",13
"2804",151.849
"2805",211.802
"2806",83.493
"2807",10
"2808",151.849
"2809",29
"2810",219.741
"2811",5
"2812",24
"2813",211.802
"2814",38.048
"2815",51.808
"2816",36.16
"2817",93.569
"2818",267.709
"2819",73.381
"2820",634.009
"2821",83.493
"2822",57.538
"2823",25.682
"2824",73.381
"2825",51.808
"2826",53.998
"2827",NA
"2828",14
"2829",NA
"2830",333.261
"2831",33
"2832",NA
"2833",35.401
"2834",73.186
"2835",17
"2836",299.851
"2837",NA
"2838",384.494
"2839",31
"2840",35.654
"2841",36
"2842",86.984
"2843",24.334
"2844",35.654
"2845",61.04
"2846",177.114
"2847",92.46
"2848",30
"2849",19
"2850",22
"2851",21
"2852",5
"2853",343.971
"2854",38
"2855",NA
"2856",21
"2857",315.135
"2858",36
"2859",40
"2860",34
"2861",12
"2862",NA
"2863",83.493
"2864",219.741
"2865",924.53
"2866",57.538
"2867",1363.639
"2868",1328.634
"2869",343.971
"2870",36.665
"2871",17
"2872",33.363
"2873",24.334
"2874",764.836
"2875",38.048
"2876",924.53
"2877",3.199
"2878",40.31
"2879",NA
"2880",90.152
"2881",365.371
"2882",NA
"2883",1
"2884",61.04
"2885",1363.639
"2886",7
"2887",12
"2888",262.359
"2889",1363.639
"2890",38.761
"2891",65.606
"2892",122.469
"2893",46.138
"2894",133.681
"2895",1
"2896",10
"2897",179.031
"2898",49.03
"2899",343.971
"2900",28
"2901",51.165
"2902",122.469
"2903",29
"2904",38
"2905",2.908
"2906",30.795
"2907",16
"2908",262.359
"2909",38
"2910",17
"2911",16
"2912",211.802
"2913",NA
"2914",51.752
"2915",3
"2916",384.494
"2917",365.371
"2918",1776.186
"2919",103.922
"2920",112.764
"2921",112.764
"2922",35
"2923",36.665
"2924",35.654
"2925",22
"2926",36.16
"2927",86.984
"2928",49.03
"2929",36.16
"2930",57.538
"2931",33.363
"2932",112.764
"2933",179.031
"2934",36.746
"2935",73.186
"2936",2.908
"2937",26
"2938",1776.186
"2939",103.922
"2940",42
"2941",3.199
"2942",48
"2943",40.31
"2944",33
"2945",83.493
"2946",12
"2947",129.753
"2948",267.709
"2949",24.586
"2950",30
"2951",87.54
"2952",38.048
"2953",17
"2954",365.371
"2955",122.469
"2956",103.922
"2957",38.761
"2958",35
"2959",133.313
"2960",135.803
"2961",262.359
"2962",31
"2963",36.746
"2964",151.849
"2965",26
"2966",118.714
"2967",74.962
"2968",1776.186
"2969",222.386
"2970",28
"2971",406.955
"2972",20
"2973",18.325
"2974",7
"2975",384.494
"2976",39
"2977",1
"2978",1
"2979",36.16
"2980",40.247
"2981",121.976
"2982",23.165
"2983",21
"2984",38
"2985",122.469
"2986",73.381
"2987",151.849
"2988",25
"2989",179.031
"2990",38
"2991",30
"2992",48
"2993",113.209
"2994",31
"2995",262.359
"2996",35
"2997",49.03
"2998",177.114
"2999",34
"3000",49.03
"3001",417.953
"3002",192.167
"3003",86.984
"3004",3.199
"3005",7
"3006",38.048
"3007",42
"3008",112.764
"3009",35
"3010",222.716
"3011",120.778
"3012",35.401
"3013",343.971
"3014",151.849
"3015",53.998
"3016",51.165
"3017",32
"3018",121.042
"3019",41
"3020",51.752
"3021",24.498
"3022",121.976
"3023",65.606
"3024",192.167
"3025",271.475
"3026",28
"3027",51.752
"3028",1328.634
"3029",764.836
"3030",25
"3031",42
"3032",9
"3033",9
"3034",30.795
"3035",51.752
"3036",634.009
"3037",40
"3038",179.031
"3039",1
"3040",36.665
"3041",365.371
"3042",36.16
"3043",113.209
"3044",66.555
"3045",1776.186
"3046",74.962
"3047",57.538
"3048",36.16
"3049",122.469
"3050",40.247
"3051",384.494
"3052",16
"3053",315.135
"3054",222.716
"3055",36.746
"3056",271.475
"3057",90.152
"3058",4
"3059",NA
"3060",1328.634
"3061",121.042
"3062",73.186
"3063",122.469
"3064",150.689
"3065",710.351
"3066",51.165
"3067",3
"3068",120.778
"3069",41
"3070",NA
"3071",121.976
"3072",177.114
"3073",15
"3074",51.165
"3075",18
"3076",333.261
"3077",23.165
"3078",1
"3079",118.714
"3080",51.808
"3081",48
"3082",12
"3083",44
"3084",120.778
"3085",178.081
"3086",1
"3087",33.363
"3088",333.261
"3089",113.209
"3090",406.955
"3091",132.41
"3092",51.165
"3093",13
"3094",269.694
"3095",17
"3096",32
"3097",162.685
"3098",27
"3099",42
"3100",35.401
"3101",19
"3102",11
"3103",83.493
"3104",7
"3105",177.114
"3106",42
"3107",269.694
"3108",1363.639
"3109",315.135
"3110",1776.186
"3111",315.135
"3112",192.167
"3113",30
"3114",83.493
"3115",23.165
"3116",61.04
"3117",25
"3118",87.54
"3119",178.081
"3120",83.407
"3121",489.974
"3122",267.709
"3123",37
"3124",299.851
"3125",222.386
"3126",270.526
"3127",269.694
"3128",12.79
"3129",122.469
"3130",129.753
"3131",5
"3132",2.908
"3133",35.654
"3134",192.167
"3135",30
"3136",13
"3137",5
"3138",25.682
"3139",27.651
"3140",30.795
"3141",135.803
"3142",43
"3143",33.363
"3144",35
"3145",489.974
"3146",267.709
"3147",45
"3148",151.849
"3149",46.138
"3150",113.209
"3151",40.852
"3152",132.156
"3153",4
"3154",18
"3155",13
"3156",151.849
"3157",12.79
"3158",132.156
"3159",9
"3160",107.113
"3161",133.313
"3162",31
"3163",133.313
"3164",107.113
"3165",21
"3166",103.922
"3167",38.761
"3168",269.694
"3169",63.029
"3170",73.186
"3171",2.908
"3172",44
"3173",30
"3174",219.741
"3175",4
"3176",65.606
"3177",18.325
"3178",74.962
"3179",122.469
"3180",36.16
"3181",222.716
"3182",103.922
"3183",53.998
"3184",24.586
"3185",103.922
"3186",30.795
"3187",23
"3188",2.908
"3189",65.606
"3190",267.709
"3191",162.685
"3192",61.04
"3193",40
"3194",135.803
"3195",63.029
"3196",121.976
"3197",103.922
"3198",40.31
"3199",36.746
"3200",139.212
"3201",10
"3202",48
"3203",69.76
"3204",36.665
"3205",20
"3206",27.651
"3207",113.209
"3208",20
"3209",135.803
"3210",47
"3211",2
"3212",5
"3213",162.685
"3214",121.976
"3215",30
"3216",7
"3217",30.795
"3218",46.138
"3219",83.407
"3220",41
"3221",924.53
"3222",1
"3223",33
"3224",90.152
"3225",57.538
"3226",33.363
"3227",NA
"3228",46.138
"3229",4
"3230",49.03
"3231",18.325
"3232",24
"3233",9
"3234",40
"3235",36.16
"3236",10
"3237",365.371
"3238",87.54
"3239",192.167
"3240",27
"3241",26
"3242",83.407
"3243",30.795
"3244",65.606
"3245",222.716
"3246",12.79
"3247",764.836
"3248",269.694
"3249",133.681
"3250",27.651
"3251",365.371
"3252",49.03
"3253",61.04
"3254",132.41
"3255",33.363
"3256",107.113
"3257",83.493
"3258",1363.639
"3259",14
"3260",262.359
"3261",22
"3262",23.165
"3263",177.114
"3264",92.46
"3265",51.752
"3266",6
"3267",27.651
"3268",51.165
"3269",8
"3270",39
"3271",22
"3272",135.803
"3273",44
"3274",299.851
"3275",44
"3276",7
"3277",57.538
"3278",35.654
"3279",33
"3280",121.042
"3281",299.851
"3282",135.803
"3283",NA
"3284",8
"3285",710.351
"3286",35.654
"3287",63.029
"3288",21
"3289",33.363
"3290",133.681
"3291",112.764
"3292",38
"3293",40
"3294",4
"3295",17
"3296",63.029
"3297",48
"3298",103.922
"3299",40.852
"3300",132.156
"3301",133.681
"3302",211.802
"3303",73.186
"3304",37
"3305",46.138
"3306",38.761
"3307",57.538
"3308",23
"3309",177.114
"3310",9
"3311",192.167
"3312",42
"3313",47
"3314",NA
"3315",44
"3316",37
"3317",222.716
"3318",11
"3319",40.247
"3320",3
"3321",270.526
"3322",38
"3323",192.167
"3324",86.984
"3325",35.401
"3326",86.984
"3327",269.694
"3328",406.955
"3329",222.716
"3330",23
"3331",21
"3332",18.325
"3333",23
"3334",24.334
"3335",133.681
"3336",23
"3337",24.586
"3338",27
"3339",26
"3340",31
"3341",4
"3342",122.469
"3343",113.209
"3344",271.475
"3345",133.681
"3346",NA
"3347",20
"3348",150.689
"3349",51.752
"3350",69.76
"3351",489.974
"3352",103.922
"3353",103.922
"3354",NA
"3355",93.569
"3356",41
"3357",118.714
"3358",30.795
"3359",192.167
"3360",38.048
"3361",20
"3362",710.351
"3363",66.555
"3364",315.135
"3365",9
"3366",222.716
"3367",5
"3368",30.795
"3369",49.03
"3370",87.54
"3371",222.716
"3372",4
"3373",9
"3374",22
"3375",132.41
"3376",NA
"3377",132.41
"3378",151.849
"3379",40.31
"3380",40.852
"3381",27.651
"3382",315.135
"3383",211.802
"3384",269.694
"3385",135.803
"3386",33.363
"3387",21
"3388",30
"3389",18.325
"3390",36.746
"3391",87.54
"3392",92.46
"3393",24.498
"3394",107.113
"3395",924.53
"3396",16
"3397",5
"3398",330.653
"3399",262.359
"3400",330.653
"3401",74.962
"3402",26
"3403",30
"3404",7
"3405",43
"3406",48
"3407",2.908
"3408",24.334
"3409",46.138
"3410",24.334
"3411",5
"3412",113.209
"3413",61.04
"3414",46.138
"3415",9
"3416",1363.639
"3417",118.714
"3418",12
"3419",406.955
"3420",178.081
"3421",113.209
"3422",129.753
"3423",36.16
"3424",2
"3425",26
"3426",764.836
"3427",83.407
"3428",634.009
"3429",69.76
"3430",121.976
"3431",6
"3432",65.606
"3433",49.03
"3434",103.922
"3435",92.46
"3436",271.475
"3437",330.653
"3438",6
"3439",31
"3440",299.851
"3441",12
"3442",269.694
"3443",30
"3444",38.048
"3445",177.114
"3446",38.048
"3447",219.741
"3448",1776.186
"3449",90.152
"3450",37
"3451",118.714
"3452",83.493
"3453",20
"3454",37
"3455",17
"3456",1
"3457",25.682
"3458",10
"3459",40.852
"3460",103.922
"3461",NA
"3462",73.381
"3463",65.606
"3464",45
"3465",25
"3466",24.334
"3467",65.606
"3468",267.709
"3469",22
"3470",10
"3471",139.212
"3472",6
"3473",51.808
"3474",178.081
"3475",9
"3476",7
"3477",151.849
"3478",343.971
"3479",38.048
"3480",38
"3481",74.962
"3482",333.261
"3483",51.165
"3484",135.803
"3485",177.114
"3486",NA
"3487",14
"3488",267.709
"3489",90.152
"3490",63.896
"3491",61.04
"3492",36.16
"3493",3
"3494",46.138
"3495",1363.639
"3496",2.908
"3497",93.569
"3498",35.654
"3499",16
"3500",1
"3501",43
"3502",1
"3503",90.152
"3504",33.363
"3505",43
"3506",384.494
"3507",45
"3508",23
"3509",40.852
"3510",46
"3511",315.135
"3512",2
"3513",122.469
"3514",1328.634
"3515",22
"3516",6
"3517",45
"3518",31
"3519",16
"3520",267.709
"3521",36.746
"3522",343.971
"3523",107.113
"3524",113.209
"3525",57.538
"3526",455.996
"3527",83.407
"3528",NA
"3529",51.808
"3530",66.555
"3531",47
"3532",87.54
"3533",36.16
"3534",32
"3535",24.334
"3536",7
"3537",178.081
"3538",1328.634
"3539",29
"3540",90.152
"3541",46.138
"3542",924.53
"3543",35
"3544",4
"3545",92.46
"3546",51.752
"3547",31
"3548",38.761
"3549",44
"3550",43
"3551",2
"3552",22
"3553",177.114
"3554",24.586
"3555",28
"3556",42
"3557",129.753
"3558",27
"3559",710.351
"3560",11
"3561",262.359
"3562",40.31
"3563",12
"3564",25
"3565",120.778
"3566",73.186
"3567",1
"3568",61.04
"3569",107.113
"3570",132.156
"3571",107.113
"3572",365.371
"3573",27.651
"3574",455.996
"3575",65.606
"3576",36.16
"3577",120.778
"3578",177.114
"3579",2.908
"3580",18
"3581",51.165
"3582",3
"3583",21
"3584",299.851
"3585",179.031
"3586",21
"3587",48
"3588",192.167
"3589",10
"3590",47
"3591",150.689
"3592",40.247
"3593",192.167
"3594",2.908
"3595",417.953
"3596",19
"3597",269.694
"3598",18.325
"3599",57.538
"3600",299.851
"3601",133.313
"3602",211.802
"3603",122.469
"3604",133.313
"3605",384.494
"3606",15
"3607",178.081
"3608",41
"3609",489.974
"3610",30.795
"3611",634.009
"3612",299.851
"3613",18.325
"3614",315.135
"3615",11
"3616",12
"3617",262.359
"3618",40.247
"3619",35.654
"3620",343.971
"3621",122.469
"3622",10
"3623",30.795
"3624",133.681
"3625",25
"3626",112.764
"3627",384.494
"3628",1328.634
"3629",113.209
"3630",343.971
"3631",NA
"3632",57.538
"3633",93.569
"3634",34
"3635",139.212
"3636",13
"3637",61.04
"3638",299.851
"3639",23
"3640",113.209
"3641",30
"3642",25
"3643",330.653
"3644",634.009
"3645",269.694
"3646",25.682
"3647",150.689
"3648",177.114
"3649",270.526
"3650",7
"3651",65.606
"3652",271.475
"3653",61.04
"3654",710.351
"3655",3.199
"3656",51.752
"3657",83.407
"3658",38.761
"3659",40.247
"3660",1776.186
"3661",92.46
"3662",330.653
"3663",31
"3664",25.682
"3665",343.971
"3666",133.313
"3667",4
"3668",35.654
"3669",343.971
"3670",24.334
"3671",222.386
"3672",132.41
"3673",29
"3674",19
"3675",24.334
"3676",1
"3677",25.682
"3678",121.976
"3679",10
"3680",35
"3681",270.526
"3682",1
"3683",6
"3684",92.46
"3685",66.555
"3686",NA
"3687",150.689
"3688",343.971
"3689",1
"3690",40
"3691",NA
"3692",455.996
"3693",40.852
"3694",343.971
"3695",1
"3696",51.165
"3697",113.209
"3698",135.803
"3699",51.752
"3700",333.261
"3701",36.746
"3702",63.896
"3703",489.974
"3704",37
"3705",24.334
"3706",33
"3707",764.836
"3708",38.048
"3709",15
"3710",107.113
"3711",18
"3712",3
"3713",299.851
"3714",22
"3715",92.46
"3716",343.971
"3717",21
"3718",30.795
"3719",43
"3720",3
"3721",30.795
"3722",132.41
"3723",133.681
"3724",135.803
"3725",15
"3726",47
"3727",28
"3728",21
"3729",NA
"3730",45
"3731",1
"3732",270.526
"3733",33
"3734",33
"3735",30
"3736",365.371
"3737",40.852
"3738",103.922
"3739",47
"3740",15
"3741",27.651
"3742",17
"3743",26
"3744",18
"3745",162.685
"3746",39
"3747",22
"3748",1363.639
"3749",269.694
"3750",107.113
"3751",31
"3752",92.46
"3753",17
"3754",41
"3755",133.313
"3756",46
"3757",269.694
"3758",21
"3759",299.851
"3760",120.778
"3761",83.493
"3762",151.849
"3763",25
"3764",129.753
"3765",299.851
"3766",132.41
"3767",19
"3768",267.709
"3769",24
"3770",19
"3771",177.114
"3772",365.371
"3773",40.247
"3774",15
"3775",38.048
"3776",764.836
"3777",36
"3778",267.709
"3779",132.41
"3780",30
"3781",333.261
"3782",122.469
"3783",63.029
"3784",63.896
"3785",36.16
"3786",222.386
"3787",40.31
"3788",17
"3789",162.685
"3790",333.261
"3791",39
"3792",333.261
"3793",1776.186
"3794",122.469
"3795",24.498
"3796",32
"3797",4
"3798",38.761
"3799",20
"3800",61.04
"3801",NA
"3802",NA
"3803",710.351
"3804",74.962
"3805",330.653
"3806",120.778
"3807",13
"3808",32
"3809",113.209
"3810",83.407
"3811",219.741
"3812",25
"3813",343.971
"3814",24
"3815",34
"3816",35.401
"3817",31
"3818",103.922
"3819",57.538
"3820",45
"3821",269.694
"3822",43
"3823",20
"3824",25
"3825",262.359
"3826",139.212
"3827",41
"3828",18
"3829",113.209
"3830",63.896
"3831",113.209
"3832",1
"3833",271.475
"3834",192.167
"3835",21
"3836",36.16
"3837",5
"3838",365.371
"3839",90.152
"3840",NA
"3841",10
"3842",29
"3843",133.313
"3844",222.386
"3845",53.998
"3846",39
"3847",18.325
"3848",269.694
"3849",40
"3850",24.334
"3851",51.808
"3852",5
"3853",41
"3854",18
"3855",83.407
"3856",192.167
"3857",36.746
"3858",262.359
"3859",36.746
"3860",8
"3861",30.795
"3862",2
"3863",2
"3864",37
"3865",30
"3866",710.351
"3867",18.325
"3868",924.53
"3869",192.167
"3870",10
"3871",3
"3872",36.665
"3873",38
"3874",57.538
"3875",51.165
"3876",63.029
"3877",40.31
"3878",12.79
"3879",24.586
"3880",39
"3881",151.849
"3882",90.152
"3883",121.976
"3884",45
"3885",63.896
"3886",69.76
"3887",47
"3888",122.469
"3889",43
"3890",1328.634
"3891",121.976
"3892",43
"3893",73.381
"3894",39
"3895",87.54
"3896",132.41
"3897",121.976
"3898",46.138
"3899",36
"3900",1
"3901",53.998
"3902",7
"3903",1776.186
"3904",924.53
"3905",23.165
"3906",365.371
"3907",133.681
"3908",73.381
"3909",13
"3910",107.113
"3911",NA
"3912",18.325
"3913",121.042
"3914",38
"3915",69.76
"3916",139.212
"3917",38.048
"3918",455.996
"3919",6
"3920",26
"3921",38.048
"3922",222.386
"3923",132.41
"3924",18.325
"3925",113.209
"3926",86.984
"3927",133.313
"3928",406.955
"3929",23.165
"3930",36.16
"3931",63.896
"3932",122.469
"3933",267.709
"3934",1328.634
"3935",113.209
"3936",43
"3937",NA
"3938",61.04
"3939",51.808
"3940",270.526
"3941",129.753
"3942",118.714
"3943",22
"3944",162.685
"3945",16
"3946",51.808
"3947",122.469
"3948",23
"3949",2
