"","x"
"611",443.66
"612",514.855
"613",232.72
"614",75.47
"615",367.468
"616",64.249
"617",21.478
"618",92.42
"619",74.07
"620",141.18
"621",345.925
"622",168.81
"623",104.4
"624",28.264
"625",NA
"626",128.401
"627",303.633
"628",24.7
"629",104.38
"630",149.556
"631",382.136
"632",104.38
"633",303.633
"634",75.643
"635",94.88
"636",221.581
"637",482.21
"638",135.24
"639",75.56
"640",232.72
"641",113.192
"642",206.63
"643",188.38
"644",114.76
"645",145.83
"646",1091.68
"647",31.066
"648",92.42
"649",488.48
"650",161.62
"651",51.704
"652",28.264
"653",177.487
"654",83.26
"655",129.374
"656",173.06
"657",47.96
"658",94.88
"659",103.831
"660",39.95
"661",85.469
"662",261.127
"663",104.29
"664",564.67
"665",94.88
"666",24.7
"667",94.88
"668",NA
"669",322.604
"670",NA
"671",145.83
"672",246.357
"673",345.925
"674",103.831
"675",382.136
"676",103.831
"677",173.06
"678",24.12
"679",23.012
"680",103.831
"681",87.074
"682",135.24
"683",38.52
"684",83.26
"685",261.127
"686",560.84
"687",105.941
"688",104.29
"689",303.633
"690",NA
"691",113.192
"692",182.54
"693",62.83
"694",61.023
"695",104.38
"696",103.831
"697",345.925
"698",46.955
"699",119.149
"700",141.18
"701",44.42
"702",95.328
"703",80.613
"704",17.091
"705",173.06
"706",114.76
"707",1091.68
"708",51.704
"709",70.114
"710",261.127
"711",135.24
"712",161.62
"713",197.46
"714",161.62
"715",514.855
"716",95.328
"717",345.925
"718",31.98
"719",177.487
"720",743.11
"721",129.374
"722",108.16
"723",92.42
"724",443.66
"725",38.99
"726",47.96
"727",NA
"728",296.147
"729",95.328
"730",232.72
"731",198.07
"732",NA
"733",232.72
"734",51.704
"735",145.995
"736",1300.95
"737",39.95
"738",95.328
"739",132.66
"740",104.29
"741",69.72
"742",75.56
"743",30.948
"744",17.091
"745",564.67
"746",322.604
"747",173.06
"748",30.948
"749",34.747
"750",NA
"751",80.613
"752",62.83
"753",21.478
"754",95.328
"755",79.96
"756",1156.62
"757",177.487
"758",1099.643
"759",1099.643
"760",221.581
"761",17.091
"762",24.12
"763",94.747
"764",518.648
"765",50.362
"766",303.633
"767",1091.68
"768",322.604
"769",496.013
"770",95.328
"771",21.478
"772",47.96
"773",390.946
"774",264.42
"775",86.85
"776",24.7
"777",156.442
"778",NA
"779",46.955
"780",75.56
"781",46.955
"782",145.83
"783",26.978
"784",149.556
"785",433.758
"786",41.479
"787",24.682
"788",32.42
"789",100.99
"790",69.72
"791",21.478
"792",709.15
"793",1075.72
"794",1001.973
"795",1001.973
"796",774.69
"797",70.114
"798",228.1
"799",104.4
"800",390.946
"801",801.01
"802",317.55
"803",433.758
"804",482.21
"805",228.1
"806",NA
"807",31.98
"808",17.091
"809",51.704
"810",1294.13
"811",32.42
"812",496.013
"813",83.26
"814",50.362
"815",1091.68
"816",114.76
"817",21.478
"818",232.72
"819",21.478
"820",188.38
"821",79.96
"822",103.831
"823",39.95
"824",115.23
"825",108.16
"826",57.349
"827",83.49
"828",34.747
"829",31.451
"830",16.066
"831",109.01
"832",44.42
"833",51.704
"834",182.54
"835",129.374
"836",39.95
"837",518.648
"838",80.613
"839",77.603
"840",53.33
"841",303.633
"842",69.72
"843",145.995
"844",31.066
"845",122.51
"846",443.66
"847",77.603
"848",31.066
"849",743.11
"850",62.83
"851",31.066
"852",132.66
"853",108.16
"854",28.264
"855",87.074
"856",61.023
"857",108.16
"858",145.995
"859",79.96
"860",92.149
"861",1091.68
"862",NA
"863",100.99
"864",24.7
"865",83.26
"866",29.214
"867",136.756
"868",64.249
"869",139.347
"870",92.42
"871",136.756
"872",149.556
"873",86.85
"874",77.603
"875",496.013
"876",34.747
"877",518.648
"878",261.127
"879",89.42
"880",75.56
"881",77.603
"882",317.55
"883",9.962
"884",149.72
"885",57.349
"886",1099.643
"887",139.347
"888",34.747
"889",560.84
"890",219.79
"891",74.07
"892",149.72
"893",296.147
"894",25.683
"895",104.29
"896",119.149
"897",64.249
"898",25.683
"899",85.469
"900",92.149
"901",129.374
"902",26.978
"903",61.023
"904",NA
"905",79.96
"906",564.67
"907",1300.95
"908",367.468
"909",443.66
"910",122.51
"911",51.704
"912",104.29
"913",743.11
"914",246.357
"915",264.42
"916",41.479
"917",109.01
"918",219.79
"919",24.682
"920",53.33
"921",1099.643
"922",155.48
"923",NA
"924",182.54
"925",699.37
"926",122.638
"927",560.84
"928",21.478
"929",41.479
"930",61.023
"931",206.63
"932",709.15
"933",156.442
"934",157.12
"935",488.48
"936",443.66
"937",94.747
"938",188.38
"939",66.06
"940",367.468
"941",75.643
"942",46.955
"943",53.33
"944",89.42
"945",77.603
"946",168.81
"947",345.925
"948",149.72
"949",30.948
"950",177.487
"951",173.06
"952",1300.95
"953",30.948
"954",61.023
"955",156.442
"956",496.013
"957",166.23
"958",232.72
"959",219.79
"960",113.192
"961",709.15
"962",33.948
"963",105.941
"964",75.47
"965",103.831
"966",61.023
"967",9.962
"968",51.704
"969",61.023
"970",26.978
"971",104.4
"972",317.55
"973",NA
"974",NA
"975",74.07
"976",31.066
"977",94.88
"978",709.15
"979",46.955
"980",219.79
"981",113.192
"982",149.72
"983",28.264
"984",31.451
"985",75.47
"986",80.197
"987",75.56
"988",16.066
"989",31.066
"990",206.98
"991",62.83
"992",86.85
"993",1044.321
"994",81.87
"995",115.311
"996",206.98
"997",699.37
"998",81.413
"999",38.99
"1000",132.66
"1001",219.79
"1002",159.89
"1003",75.47
"1004",75.47
"1005",113.192
"1006",518.648
"1007",221.581
"1008",774.69
"1009",95.328
"1010",1172.13
"1011",74.07
"1012",173.06
"1013",264.42
"1014",29.214
"1015",NA
"1016",80.613
"1017",1091.68
"1018",34.747
"1019",1172.13
"1020",50.362
"1021",9.962
"1022",303.633
"1023",24.7
"1024",632.15
"1025",66.06
"1026",80.197
"1027",62.83
"1028",382.136
"1029",75.47
"1030",1172.13
"1031",206.98
"1032",482.21
"1033",221.581
"1034",488.48
"1035",28.264
"1036",148.77
"1037",197.46
"1038",145.799
"1039",139.347
"1040",28.264
"1041",182.54
"1042",206.98
"1043",64.249
"1044",33.948
"1045",NA
"1046",709.15
"1047",50.362
"1048",24.7
"1049",709.15
"1050",79.96
"1051",29.214
"1052",198.07
"1053",135.24
"1054",382.136
"1055",206.63
"1056",115.311
"1057",64.249
"1058",81.413
"1059",81.413
"1060",28.264
"1061",74.07
"1062",94.747
"1063",104.4
"1064",24.7
"1065",38.52
"1066",29.214
"1067",75.56
"1068",228.1
"1069",560.84
"1070",109.01
"1071",114.76
"1072",564.67
"1073",119.149
"1074",135.24
"1075",38.99
"1076",206.98
"1077",482.21
"1078",1172.13
"1079",95.328
"1080",47.96
"1081",114.76
"1082",104.4
"1083",617.67
"1084",166.23
"1085",74.07
"1086",24.7
"1087",632.15
"1088",632.15
"1089",30.948
"1090",1075.72
"1091",92.42
"1092",24.12
"1093",145.799
"1094",115.23
"1095",32.42
"1096",322.604
"1097",122.51
"1098",1001.973
"1099",488.48
"1100",433.758
"1101",156.442
"1102",168.81
"1103",128.401
"1104",322.604
"1105",303.633
"1106",30.948
"1107",496.013
"1108",122.51
"1109",221.581
"1110",518.648
"1111",560.84
"1112",135.24
"1113",182.54
"1114",28.264
"1115",345.925
"1116",139.347
"1117",108.16
"1118",31.98
"1119",464.08
"1120",86.85
"1121",104.38
"1122",1099.643
"1123",482.21
"1124",246.357
"1125",94.88
"1126",198.07
"1127",1044.321
"1128",92.42
"1129",115.311
"1130",NA
"1131",219.79
"1132",28.264
"1133",92.149
"1134",159.89
"1135",367.468
"1136",75.47
"1137",NA
"1138",122.51
"1139",322.604
"1140",119.149
"1141",139.347
"1142",296.147
"1143",114.76
"1144",219.79
"1145",168.81
"1146",382.136
"1147",106.447
"1148",24.12
"1149",1091.68
"1150",560.84
"1151",24.682
"1152",94.747
"1153",95.328
"1154",488.48
"1155",16.066
"1156",157.12
"1157",1099.643
"1158",94.88
"1159",100.99
"1160",261.127
"1161",177.487
"1162",136.756
"1163",433.758
"1164",34.747
"1165",173.06
"1166",32.42
"1167",1294.13
"1168",NA
"1169",89.42
"1170",31.98
"1171",382.136
"1172",61.023
"1173",94.88
"1174",83.26
"1175",26.978
"1176",104.29
"1177",145.995
"1178",31.98
"1179",53.33
"1180",1156.62
"1181",801.01
"1182",264.42
"1183",382.136
"1184",24.7
"1185",89.42
"1186",53.061
"1187",31.451
"1188",92.149
"1189",NA
"1190",69.72
"1191",801.01
"1192",86.85
"1193",261.127
"1194",NA
"1195",75.643
"1196",87.074
"1197",75.56
"1198",75.643
"1199",75.643
"1200",367.468
"1201",542.707
"1202",1294.13
"1203",139.347
"1204",228.1
"1205",81.413
"1206",23.012
"1207",1091.68
"1208",92.42
"1209",1075.72
"1210",24.12
"1211",145.83
"1212",70.114
"1213",159.89
"1214",70.114
"1215",149.556
"1216",496.013
"1217",564.67
"1218",50.362
"1219",173.06
"1220",51.704
"1221",801.01
"1222",39.95
"1223",128.401
"1224",699.37
"1225",188.38
"1226",81.413
"1227",219.79
"1228",135.24
"1229",50.362
"1230",141.18
"1231",232.72
"1232",161.62
"1233",382.136
"1234",79.96
"1235",50.362
"1236",100.99
"1237",709.15
"1238",69.72
"1239",1001.973
"1240",1156.62
"1241",139.347
"1242",261.127
"1243",1294.13
"1244",25.683
"1245",94.747
"1246",31.451
"1247",24.7
"1248",135.24
"1249",29.214
"1250",34.747
"1251",41.479
"1252",264.42
"1253",77.603
"1254",47.96
"1255",NA
"1256",264.42
"1257",542.707
"1258",699.37
"1259",69.72
"1260",31.98
"1261",75.47
"1262",488.48
"1263",39.95
"1264",145.83
"1265",26.978
"1266",16.066
"1267",122.51
"1268",31.98
"1269",433.758
"1270",34.747
"1271",24.12
"1272",159.89
"1273",34.747
"1274",NA
"1275",560.84
"1276",87.074
"1277",132.66
"1278",182.54
"1279",1294.13
"1280",57.349
"1281",345.925
"1282",382.136
"1283",560.84
"1284",50.362
"1285",104.4
"1286",69.72
"1287",464.08
"1288",173.06
"1289",105.941
"1290",149.556
"1291",542.707
"1292",128.401
"1293",1099.643
"1294",182.54
"1295",39.95
"1296",16.066
"1297",1156.62
"1298",303.633
"1299",80.197
"1300",24.12
"1301",38.52
"1302",81.413
"1303",38.52
"1304",390.946
"1305",136.756
"1306",105.941
"1307",177.487
"1308",9.962
"1309",24.12
"1310",801.01
"1311",443.66
"1312",129.374
"1313",139.347
"1314",75.47
"1315",26.978
"1316",135.24
"1317",25.683
"1318",115.23
"1319",514.855
"1320",177.487
"1321",75.47
"1322",617.67
"1323",92.42
"1324",31.451
"1325",514.855
"1326",70.114
"1327",514.855
"1328",149.72
"1329",135.24
"1330",32.42
"1331",197.46
"1332",17.091
"1333",115.23
"1334",70.114
"1335",104.29
"1336",24.12
"1337",53.33
"1338",79.96
"1339",77.603
"1340",264.42
"1341",75.47
"1342",70.114
"1343",564.67
"1344",617.67
"1345",24.12
"1346",74.07
"1347",159.89
"1348",1001.973
"1349",206.98
"1350",26.978
"1351",17.091
"1352",26.978
"1353",443.66
"1354",1075.72
"1355",64.249
"1356",113.192
"1357",518.648
"1358",303.633
"1359",161.62
"1360",122.51
"1361",77.603
"1362",114.76
"1363",83.49
"1364",NA
"1365",743.11
"1366",74.07
"1367",1001.973
"1368",33.948
"1369",1091.68
"1370",31.98
"1371",74.07
"1372",21.478
"1373",433.758
"1374",105.941
"1375",219.79
"1376",33.948
"1377",145.83
"1378",1001.973
"1379",518.648
"1380",75.47
"1381",108.16
"1382",31.451
"1383",100.99
"1384",173.06
"1385",198.07
"1386",25.683
"1387",367.468
"1388",80.197
"1389",129.374
"1390",23.012
"1391",1172.13
"1392",77.603
"1393",74.07
"1394",367.468
"1395",24.682
"1396",62.83
"1397",115.311
"1398",1300.95
"1399",108.16
"1400",129.374
"1401",542.707
"1402",41.479
"1403",53.33
"1404",70.114
"1405",1075.72
"1406",221.581
"1407",390.946
"1408",57.349
"1409",53.061
"1410",496.013
"1411",46.955
"1412",542.707
"1413",109.01
"1414",NA
"1415",542.707
"1416",87.074
"1417",87.074
"1418",28.264
"1419",232.72
"1420",801.01
"1421",177.487
"1422",264.42
"1423",122.51
"1424",443.66
"1425",129.374
"1426",135.24
"1427",26.978
"1428",NA
"1429",24.12
"1430",47.96
"1431",322.604
"1432",303.633
"1433",433.758
"1434",296.147
"1435",219.79
"1436",NA
"1437",16.066
"1438",699.37
"1439",26.978
"1440",62.83
"1441",464.08
"1442",51.704
"1443",382.136
"1444",228.1
"1445",1294.13
"1446",148.77
"1447",617.67
"1448",232.72
"1449",103.831
"1450",159.89
"1451",1001.973
"1452",699.37
"1453",81.87
"1454",317.55
"1455",206.98
"1456",206.98
"1457",29.214
"1458",79.96
"1459",75.643
"1460",264.42
"1461",17.091
"1462",317.55
"1463",1300.95
"1464",159.89
"1465",31.066
"1466",774.69
"1467",104.38
"1468",83.26
"1469",57.349
"1470",390.946
"1471",75.643
"1472",77.603
"1473",104.38
"1474",64.249
"1475",122.51
"1476",92.42
"1477",86.85
"1478",382.136
"1479",709.15
"1480",105.941
"1481",206.63
"1482",322.604
"1483",345.925
"1484",132.66
"1485",113.192
"1486",166.23
"1487",94.88
"1488",24.7
"1489",31.98
"1490",514.855
"1491",33.948
"1492",296.147
"1493",109.01
"1494",70.114
"1495",221.581
"1496",81.413
"1497",47.96
"1498",145.995
"1499",219.79
"1500",136.756
"1501",221.581
"1502",75.643
"1503",345.925
"1504",113.192
"1505",542.707
"1506",24.12
"1507",32.42
"1508",129.374
"1509",132.66
"1510",129.374
"1511",206.63
"1512",206.63
"1513",80.613
"1514",322.604
"1515",81.413
"1516",136.756
"1517",NA
"1518",632.15
"1519",31.451
"1520",264.42
"1521",17.091
"1522",367.468
"1523",NA
"1524",632.15
"1525",367.468
"1526",103.831
"1527",106.447
"1528",NA
"1529",46.955
"1530",95.328
"1531",156.442
"1532",198.07
"1533",141.18
"1534",166.23
"1535",32.42
"1536",1294.13
"1537",23.012
"1538",69.72
"1539",113.192
"1540",NA
"1541",51.704
"1542",31.98
"1543",81.87
"1544",1044.321
"1545",47.96
"1546",177.487
"1547",26.978
"1548",87.074
"1549",145.83
"1550",53.33
"1551",132.66
"1552",482.21
"1553",NA
"1554",61.023
"1555",24.12
"1556",1156.62
"1557",23.012
"1558",80.613
"1559",NA
"1560",197.46
"1561",188.38
"1562",53.33
"1563",188.38
"1564",1001.973
"1565",80.197
"1566",75.47
"1567",159.89
"1568",31.451
"1569",228.1
"1570",345.925
"1571",488.48
"1572",219.79
"1573",81.87
"1574",57.349
"1575",53.061
"1576",743.11
"1577",NA
"1578",51.704
"1579",433.758
"1580",57.349
"1581",50.362
"1582",77.603
"1583",518.648
"1584",136.756
"1585",149.556
"1586",198.07
"1587",443.66
"1588",21.478
"1589",79.96
"1590",104.29
"1591",317.55
"1592",303.633
"1593",1075.72
"1594",149.72
"1595",322.604
"1596",41.479
"1597",106.447
"1598",16.066
"1599",443.66
"1600",53.33
"1601",23.012
"1602",69.72
"1603",75.643
"1604",24.682
"1605",34.747
"1606",29.214
"1607",62.83
"1608",NA
"1609",149.556
"1610",1294.13
"1611",32.42
"1612",514.855
"1613",132.66
"1614",564.67
"1615",79.96
"1616",132.66
"1617",1300.95
"1618",115.23
"1619",122.638
"1620",62.83
"1621",148.77
"1622",81.87
"1623",39.95
"1624",38.52
"1625",109.01
"1626",33.948
"1627",103.831
"1628",188.38
"1629",95.328
"1630",83.26
"1631",80.197
"1632",139.347
"1633",1044.321
"1634",246.357
"1635",801.01
"1636",31.451
"1637",232.72
"1638",115.311
"1639",206.98
"1640",317.55
"1641",47.96
"1642",564.67
"1643",166.23
"1644",206.98
"1645",177.487
"1646",206.63
"1647",219.79
"1648",46.955
"1649",173.06
"1650",51.704
"1651",219.79
"1652",31.066
"1653",542.707
"1654",136.756
"1655",24.682
"1656",303.633
"1657",219.79
"1658",24.7
"1659",1075.72
"1660",80.197
"1661",81.87
"1662",145.83
"1663",1044.321
"1664",33.948
"1665",303.633
"1666",53.061
"1667",31.98
"1668",161.62
"1669",53.33
"1670",77.603
"1671",66.06
"1672",149.556
"1673",80.613
"1674",168.81
"1675",38.52
"1676",743.11
"1677",514.855
"1678",33.948
"1679",75.47
"1680",139.347
"1681",145.995
"1682",177.487
"1683",87.074
"1684",32.42
"1685",29.214
"1686",617.67
"1687",80.613
"1688",109.01
"1689",80.197
"1690",188.38
"1691",24.12
"1692",182.54
"1693",801.01
"1694",157.12
"1695",109.01
"1696",79.96
"1697",514.855
"1698",149.72
"1699",105.941
"1700",1001.973
"1701",83.26
"1702",100.99
"1703",464.08
"1704",62.83
"1705",100.99
"1706",198.07
"1707",NA
"1708",155.48
"1709",488.48
"1710",560.84
"1711",122.51
"1712",77.603
"1713",46.955
"1714",51.704
"1715",1044.321
"1716",115.311
"1717",482.21
"1718",31.066
"1719",743.11
"1720",122.638
"1721",564.67
"1722",560.84
"1723",25.683
"1724",173.06
"1725",168.81
"1726",39.95
"1727",70.114
"1728",24.682
"1729",34.747
"1730",464.08
"1731",136.756
"1732",1044.321
"1733",103.831
"1734",28.264
"1735",173.06
"1736",122.638
"1737",156.442
"1738",1075.72
"1739",518.648
"1740",106.447
"1741",92.149
"1742",109.01
"1743",206.98
"1744",80.197
"1745",74.07
"1746",296.147
"1747",81.87
"1748",1300.95
"1749",188.38
"1750",104.4
"1751",1075.72
"1752",70.114
"1753",139.347
"1754",41.479
"1755",46.955
"1756",100.99
"1757",64.249
"1758",113.192
"1759",106.447
"1760",148.77
"1761",104.4
"1762",145.83
"1763",74.07
"1764",122.51
"1765",518.648
"1766",29.214
"1767",92.149
"1768",94.88
"1769",38.52
"1770",103.831
"1771",53.061
"1772",106.447
"1773",44.42
"1774",1001.973
"1775",228.1
"1776",92.42
"1777",115.311
"1778",17.091
"1779",148.77
"1780",488.48
"1781",482.21
"1782",25.683
"1783",148.77
"1784",51.704
"1785",488.48
"1786",NA
"1787",75.643
"1788",24.682
"1789",17.091
"1790",145.995
"1791",136.756
"1792",433.758
"1793",1091.68
"1794",560.84
"1795",26.978
"1796",103.831
"1797",NA
"1798",79.96
"1799",206.98
"1800",39.95
"1801",129.374
"1802",51.704
"1803",198.07
"1804",51.704
"1805",159.89
"1806",345.925
"1807",114.76
"1808",29.214
"1809",29.214
"1810",514.855
"1811",33.948
"1812",NA
"1813",168.81
"1814",80.613
"1815",53.061
"1816",115.311
"1817",1091.68
"1818",166.23
"1819",94.88
"1820",1300.95
"1821",303.633
"1822",86.85
"1823",1294.13
"1824",53.061
"1825",482.21
"1826",94.747
"1827",617.67
"1828",168.81
"1829",30.948
"1830",1300.95
"1831",182.54
"1832",159.89
"1833",139.347
"1834",560.84
"1835",496.013
"1836",743.11
"1837",198.07
"1838",75.56
"1839",122.51
"1840",206.98
"1841",168.81
"1842",62.83
"1843",105.941
"1844",109.01
"1845",709.15
"1846",75.47
"1847",115.23
"1848",155.48
"1849",173.06
"1850",443.66
"1851",75.47
"1852",206.98
"1853",488.48
"1854",94.88
"1855",61.023
"1856",141.18
"1857",69.72
"1858",801.01
"1859",24.12
"1860",62.83
"1861",155.48
"1862",47.96
"1863",33.948
"1864",95.328
"1865",31.98
"1866",109.01
"1867",129.374
