"","x"
"457",NA
"458",5.876
"459",5.954
"460",11.055
"461",33.895
"462",29.812
"463",39.201
"464",33.895
"465",149.923
"466",47.435
"467",5.954
"468",253.709
"469",146.494
"470",11.667
"471",46.602
"472",53.607
"473",518.271
"474",521.243
"475",59.092
"476",1584.975
"477",481.42
"478",733.335
"479",47.435
"480",530.835
"481",140.292
"482",105.867
"483",67.215
"484",639.048
"485",60.662
"486",66.016
"487",33.895
"488",46.602
"489",NA
"490",93.432
"491",72.306
"492",319.969
"493",11.667
"494",33.895
"495",11.529
"496",56.387
"497",530.835
"498",277.908
"499",81.569
"500",98.248
"501",1491.351
"502",185.973
"503",5.954
"504",211.963
"505",10.981
"506",53.607
"507",93.423
"508",1241.072
"509",140.292
"510",146.494
"511",458.45
"512",38.364
"513",530.835
"514",639.048
"515",9.313
"516",126.66
"517",47.435
"518",76.406
"519",1534.59
"520",140.292
"521",60.908
"522",77.455
"523",321.062
"524",905.86
"525",48.603
"526",17.889
"527",77.455
"528",7.739
"529",60.908
"530",NA
"531",45.446
"532",15.601
"533",89.545
"534",29.812
"535",2387.087
"536",13.658
"537",81.569
"538",57.966
"539",113.53
"540",11.055
"541",321.062
"542",62.46
"543",149.923
"544",256.793
"545",319.969
"546",NA
"547",141.73
"548",77.903
"549",89.545
"550",253.709
"551",193.87
"552",1491.351
"553",11.055
"554",1534.59
"555",222.873
"556",13.658
"557",NA
"558",193.87
"559",578.69
"560",NA
"561",126.66
"562",256.793
"563",193.87
"564",38.364
"565",2387.087
"566",411.505
"567",211.93
"568",146.494
"569",38.364
"570",458.45
"571",129.517
"572",1584.975
"573",13.658
"574",253.709
"575",139.216
"576",482.223
"577",482.223
"578",1252.785
"579",93.432
"580",89.545
"581",638.107
"582",53.723
"583",10.661
"584",639.048
"585",7.739
"586",222.873
"587",62.46
"588",130.981
"589",1241.072
"590",29.812
"591",1252.785
"592",530.835
"593",327.311
"594",232.565
"595",62.46
"596",9.611
"597",95.915
"598",232.565
"599",320.988
"600",1241.072
"601",499.118
"602",93.423
"603",1534.59
"604",211.93
"605",78.37
"606",118.535
"607",578.69
"608",398.515
"609",481.42
"610",411.505
"611",5.876
"612",638.107
"613",81.234
"614",9.313
"615",39.201
"616",149.923
"617",47.435
"618",62.46
"619",454.813
"620",NA
"621",56.387
"622",60.662
"623",NA
"624",40.451
"625",9.611
"626",13.658
"627",66.016
"628",60.662
"629",141.73
"630",93.432
"631",84.083
"632",98.248
"633",1241.072
"634",10.661
"635",89.545
"636",129.517
"637",59.935
"638",139.216
"639",220.828
"640",267.583
"641",454.813
"642",650.525
"643",411.505
"644",10.661
"645",578.69
"646",58.627
"647",77.505
"648",93.432
"649",319.969
"650",95.547
"651",NA
"652",905.86
"653",214.225
"654",318.002
"655",60.662
"656",39.174
"657",130.981
"658",218.055
"659",39.201
"660",77.903
"661",234.703
"662",139.216
"663",72.306
"664",8.851
"665",1241.072
"666",98.248
"667",214.225
"668",1241.072
"669",234.703
"670",60.662
"671",17.889
"672",15.601
"673",518.271
"674",232.565
"675",214.225
"676",93.423
"677",57.966
"678",262.538
"679",72.001
"680",29.812
"681",59.935
"682",68.655
"683",40.451
"684",135.043
"685",60.908
"686",905.86
"687",318.002
"688",105.867
"689",93.432
"690",208.862
"691",48.603
"692",45.446
"693",73.198
"694",59.092
"695",103.625
"696",113.53
"697",95.184
"698",11.055
"699",15.601
"700",1491.351
"701",320.988
"702",5.876
"703",35.555
"704",60.908
"705",318.002
"706",8.851
"707",35.036
"708",499.118
"709",214.225
"710",398.515
"711",133.169
"712",321.062
"713",48.603
"714",458.45
"715",81.234
"716",9.313
"717",193.87
"718",124.73
"719",5.954
"720",38.364
"721",9.313
"722",81.569
"723",126.66
"724",NA
"725",267.583
"726",76.936
"727",140.292
"728",253.709
"729",126.66
"730",733.335
"731",237.512
"732",11.667
"733",40.451
"734",67.215
"735",45.446
"736",568.295
"737",521.243
"738",237.512
"739",56.387
"740",5.954
"741",530.835
"742",578.69
"743",639.048
"744",46.602
"745",2860.871
"746",NA
"747",6.876
"748",40.451
"749",NA
"750",113.53
"751",35.036
"752",103.625
"753",124.73
"754",482.223
"755",NA
"756",59.092
"757",320.988
"758",93.423
"759",10.981
"760",146.494
"761",98.248
"762",93.423
"763",60.908
"764",5.876
"765",46.602
"766",73.198
"767",276.951
"768",140.292
"769",65.724
"770",77.455
"771",321.062
"772",17.889
"773",214.225
"774",46.602
"775",39.174
"776",146.494
"777",10.981
"778",256.793
"779",237.512
"780",46.602
"781",5.954
"782",628.501
"783",9.776
"784",499.118
"785",905.86
"786",277.908
"787",38.364
"788",253.709
"789",35.555
"790",211.93
"791",72.001
"792",6.876
"793",458.45
"794",2387.087
"795",141.73
"796",6.771
"797",231.353
"798",6.876
"799",267.583
"800",638.107
"801",185.973
"802",141.73
"803",53.607
"804",48.8
"805",38.364
"806",141.73
"807",320.988
"808",58.627
"809",193.87
"810",95.184
"811",53.607
"812",39.174
"813",262.538
"814",89.545
"815",46.602
"816",139.216
"817",5.876
"818",518.271
"819",11.055
"820",234.703
"821",650.525
"822",58.627
"823",67.215
"824",135.043
"825",1491.351
"826",89.545
"827",105.867
"828",146.494
"829",9.796
"830",185.973
"831",905.86
"832",185.973
"833",253.709
"834",194.341
"835",211.963
"836",105.867
"837",60.662
"838",65.724
"839",125.593
"840",59.935
"841",518.271
"842",638.107
"843",35.555
"844",208.862
"845",17.889
"846",62.46
"847",638.107
"848",72.306
"849",211.963
"850",72.001
"851",76.936
"852",84.083
"853",156.156
"854",81.234
"855",1534.59
"856",38.364
"857",60.908
"858",68.655
"859",76.936
"860",126.66
"861",458.45
"862",398.515
"863",140.292
